smiles,standard_type,value,units,bindingdb_id,data_validity_comment,activity_comment,warning_flag,CuratedSmiles,IsSalt,FailedSanit,Neutralized
CN1CCN(CC1)Nc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1Oc1cnc2[nH]ccc2c1)N1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1,Ki, 0.018,nM,1179844,,,False,CN1CCN(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H]4CC[C@@H](CC4)NS(C)(=O)=O)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,Ki, 0.018,nM,704781,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H]5CC[C@H](NS(C)(=O)=O)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c(c3)N(=O)=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,Ki, 0.018000,nM,51272553,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CN1CCN(CC1)Nc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1Oc1cnc2[nH]ccc2c1)N1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1,Ki, 0.018,nM,704598,,,False,CN1CCN(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H]4CC[C@@H](CC4)NS(C)(=O)=O)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,Ki, 0.018,nM,1180206,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H]5CC[C@H](NS(C)(=O)=O)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H]4CC[C@@H](CC4)NS(C)(=O)=O)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,Ki, 0.018,nM,1372920,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H]5CC[C@H](NS(C)(=O)=O)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(OC[C@H]4COCCO4)c(c3)[N+]([O-])=O)c(Oc3ccc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1 |c:57|,Ki, 0.018,nM,325050,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OC[C@H]5COCCO5)c([N+](=O)[O-])c4)c(Oc4ccc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4(F)CCOCC4)c(Cl)c3)c(Oc3cnc(N)c(Cl)c3)c2)=C(C1)c1ccc(Cl)cc1,Ki, 0.019,nM,387924,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5(F)CCOCC5)c(Cl)c4)c(Oc4cnc(N)c(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
COCCN1CCC(CC1)Nc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1Oc1cccc(Cl)c1)N1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1,Ki, 0.019,nM,387750,,,False,COCCN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cccc(Cl)c3)cc2[N+](=O)[O-])CC1,False,False,False
CN1CCC(CC1)Nc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1Oc1ccc(N)c(Cl)c1)N1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1,Ki, 0.019,nM,387619,,,False,CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3ccc(N)c(Cl)c3)cc2[N+](=O)[O-])CC1,False,False,False
CN(C)CC(=O)N1CCO[C@@H](COc2ncc(cc2Cl)S(=O)(=O)NC(=O)c2ccc(cc2Oc2cnc3[nH]ccc3c2)N2CCN(CC3=C(CC(C)(C)CC3)c3ccc(Cl)cc3)CC2)C1,Ki, 0.019,nM,1372978,,,False,CN(C)CC(=O)N1CCO[C@@H](COc2ncc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2Cl)C1,False,False,False
CN(C)CCOc1cccc(Oc2cc(ccc2C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c(c2)[N+]([O-])=O)N2CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC2)c1,Ki, 0.019,nM,387618,,,False,CN(C)CCOc1cccc(Oc2cc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)ccc2C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c([N+](=O)[O-])c2)c1,False,False,False
CN(C)CCOc1cccc(Oc2cc(ccc2C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c(c2)[N+]([O-])=O)N2CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC2)c1,Ki, 0.019,nM,281372,,,False,CN(C)CCOc1cccc(Oc2cc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)ccc2C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c([N+](=O)[O-])c2)c1,False,False,False
CN(C)CC(=O)N1CCO[C@@H](COc2ncc(cc2Cl)S(=O)(=O)NC(=O)c2ccc(cc2Oc2cnc3[nH]ccc3c2)N2CCN(CC3=C(CC(C)(C)CC3)c3ccc(Cl)cc3)CC2)C1 |t:51|,Ki, 0.019,nM,339789,,,False,CN(C)CC(=O)N1CCO[C@@H](COc2ncc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2Cl)C1,False,False,False
CN1CCC(CC1)Nc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1Oc1ccc(N)c(Cl)c1)N1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1 |t:47|,Ki, 0.019,nM,281373,,,False,CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3ccc(N)c(Cl)c3)cc2[N+](=O)[O-])CC1,False,False,False
COCCN1CCC(CC1)Nc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1Oc1cccc(Cl)c1)N1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1 |t:49|,Ki, 0.019,nM,281501,,,False,COCCN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cccc(Cl)c3)cc2[N+](=O)[O-])CC1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4(F)CCOCC4)c(Cl)c3)c(Oc3cnc(N)c(Cl)c3)c2)=C(C1)c1ccc(Cl)cc1 |c:54|,Ki, 0.019,nM,281672,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5(F)CCOCC5)c(Cl)c4)c(Oc4cnc(N)c(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CN(C)CC(=O)N1CCO[C@@H](COc2ncc(cc2Cl)S(=O)(=O)NC(=O)c2ccc(cc2Oc2cnc3[nH]ccc3c2)N2CCN(CC3=C(CC(C)(C)CC3)c3ccc(Cl)cc3)CC2)C1,Ki, 0.019,nM,704839,,,False,CN(C)CC(=O)N1CCO[C@@H](COc2ncc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2Cl)C1,False,False,False
CN(C)CC(=O)N1CCO[C@@H](COc2ncc(cc2Cl)S(=O)(=O)NC(=O)c2ccc(cc2Oc2cnc3[nH]ccc3c2)N2CCN(CC3=C(CC(C)(C)CC3)c3ccc(Cl)cc3)CC2)C1,Ki, 0.019,nM,1179949,,,False,CN(C)CC(=O)N1CCO[C@@H](COc2ncc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2Cl)C1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NC4CCN(CC4)C4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cc(F)cc4[nH]ccc34)c2)=C(C1)c1ccc(Cl)cc1 |c:64|,Ki, 0.02,nM,281537,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(C6CCOCC6)CC5)c([N+](=O)[O-])c4)c(Oc4cc(F)cc5[nH]ccc45)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CN1CCC(CC1)Nc1ccc(cc1S(=O)(=O)C(F)(F)Cl)S(=O)(=O)NC(=O)c1ccc(cc1Oc1ccc2[nH]ccc2c1)N1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1 |t:53|,Ki, 0.02,nM,324801,,,False,CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3ccc4[nH]ccc4c3)cc2S(=O)(=O)C(F)(F)Cl)CC1,False,False,False
CC1(C)CC(=C(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4(F)CCOCC4)c(Cl)c3)c(Oc3cc4cc[nH]c4cc3F)c2)CO1)c1ccc(Cl)cc1 |t:4|,Ki, 0.02,nM,281711,,,False,CC1(C)CC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5(F)CCOCC5)c(Cl)c4)c(Oc4cc5cc[nH]c5cc4F)c3)CC2)CO1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(OCC4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cnc(N)c(Cl)c3)c2)=C(C1)c1ccc(Cl)cc1 |c:55|,Ki, 0.02,nM,281704,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc(N)c(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NC4CCN(CC4)C4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cc(F)cc4[nH]ccc34)c2)=C(C1)c1ccc(Cl)cc1,Ki, 0.02,nM,387786,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(C6CCOCC6)CC5)c([N+](=O)[O-])c4)c(Oc4cc(F)cc5[nH]ccc45)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(OCC4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cnc(N)c(Cl)c3)c2)=C(C1)c1ccc(Cl)cc1,Ki, 0.02,nM,387956,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc(N)c(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CC(=C(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4(F)CCOCC4)c(Cl)c3)c(Oc3cc4cc[nH]c4cc3F)c2)CO1)c1ccc(Cl)cc1,Ki, 0.02,nM,387963,,,False,CC1(C)CC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5(F)CCOCC5)c(Cl)c4)c(Oc4cc5cc[nH]c5cc4F)c3)CC2)CO1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4COCCN4C4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1 |c:64|,Ki, 0.021,nM,339718,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5COCCN5C5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CN(C)CCCNc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1Oc1ccccc1F)N1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1,Ki, 0.021,nM,387715,,,False,CN(C)CCCNc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(Cl)cc5)CC(C)(C)CC4)CC3)cc2Oc2ccccc2F)cc1[N+](=O)[O-],False,False,False
CC1(C)CCCC(=C1CN1CCN(CC1)c1ccc(C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c(c2)[N+]([O-])=O)c(Oc2cnc3[nH]ccc3c2)c1)c1ccc(Cl)cc1 |c:6|,Ki, 0.021,nM,339650,,,False,CC1(C)CCCC(c2ccc(Cl)cc2)=C1CN1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4COCCO4)c(Br)c3)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,Ki, 0.021,nM,704642,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5COCCO5)c(Br)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4COCCO4)c(Br)c3)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,Ki, 0.021,nM,1179932,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5COCCO5)c(Br)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CCCC(=C1CN1CCN(CC1)c1ccc(C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c(c2)[N+]([O-])=O)c(Oc2cnc3[nH]ccc3c2)c1)c1ccc(Cl)cc1,Ki, 0.021,nM,1180034,,,False,CC1(C)CCCC(c2ccc(Cl)cc2)=C1CN1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4COCCN4C4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,Ki, 0.021,nM,1372900,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5COCCN5C5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4COCCN4C4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,Ki, 0.021,nM,704761,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5COCCN5C5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4COCCO4)c(Br)c3)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1 |c:55|,Ki, 0.021,nM,339601,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5COCCO5)c(Br)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CCCC(=C1CN1CCN(CC1)c1ccc(C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c(c2)[N+]([O-])=O)c(Oc2cnc3[nH]ccc3c2)c1)c1ccc(Cl)cc1,Ki, 0.021,nM,1372832,,,False,CC1(C)CCCC(c2ccc(Cl)cc2)=C1CN1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,False,False,False
CN(C)CCCNc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1Oc1ccccc1F)N1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1 |t:44|,Ki, 0.021,nM,281469,,,False,CN(C)CCCNc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(Cl)cc5)CC(C)(C)CC4)CC3)cc2Oc2ccccc2F)cc1[N+](=O)[O-],False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4COCCO4)c(Br)c3)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,Ki, 0.021,nM,1372781,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5COCCO5)c(Br)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4COCCN4C4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,Ki, 0.021,nM,1180169,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5COCCN5C5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CCCC(=C1CN1CCN(CC1)c1ccc(C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c(c2)[N+]([O-])=O)c(Oc2cnc3[nH]ccc3c2)c1)c1ccc(Cl)cc1,Ki, 0.021,nM,704693,,,False,CC1(C)CCCC(c2ccc(Cl)cc2)=C1CN1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCC(F)(F)CC4)c(c3)[N+]([O-])=O)c(Oc3cccc4[nH]ncc34)c2)=C(C1)c1ccc(Cl)cc1 |c:59|,Ki, 0.021,nM,325115,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCC(F)(F)CC5)c([N+](=O)[O-])c4)c(Oc4cccc5[nH]ncc45)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4COCCN4C4CCC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,Ki, 0.022,nM,704762,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5COCCN5C5CCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCc4ccc(O)cc4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1 |c:58|,Ki, 0.022,nM,339733,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCc5ccc(O)cc5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCc4ccc(O)cc4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,Ki, 0.022,nM,1372916,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCc5ccc(O)cc5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4COCCN4C4CCC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,Ki, 0.022,nM,1372901,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5COCCN5C5CCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4COCCN4C4CCC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1 |c:62|,Ki, 0.022,nM,339719,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5COCCN5C5CCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCc4ccc(O)cc4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,Ki, 0.022,nM,704777,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCc5ccc(O)cc5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCc4ccc(O)cc4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,Ki, 0.022,nM,1180198,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCc5ccc(O)cc5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4COCCN4C4CCC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,Ki, 0.022,nM,1180171,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5COCCN5C5CCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
CN1CCC(CC1)Nc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1Oc1cc(Cl)cc(Cl)c1)N1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1,Ki, 0.022,nM,387614,,,False,CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cc(Cl)cc(Cl)c3)cc2[N+](=O)[O-])CC1,False,False,False
CN1CCC(CC1)Nc1ccc(cc1[N+]([O-])=O)S(=O)(=O)NC(=O)c1ccc(cc1Oc1cc(Cl)cc(Cl)c1)N1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1 |t:47|,Ki, 0.022,nM,281368,,,False,CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cc(Cl)cc(Cl)c3)cc2[N+](=O)[O-])CC1,False,False,False
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NC4CCC(CC4)NC4CC4(F)F)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,Ki, 0.023,nM,704939,,,False,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCC(NC6CC6(F)F)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,False,False,False
