"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL608";"PROBUCOL";"4.0";"516.86";"2";"9.91";"PROBUCOL";"CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1";"Ki";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL5315124";"LEVOFLOXACIN";"4.0";"740.76";"0";"1.54";"LEV";"C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.O";"Ki";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL42";"CLOZAPINE";"4.0";"326.83";"0";"3.72";"CLOZAPINE";"CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1";"Ki";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL384467";"DEXAMETHASONE";"4.0";"392.47";"0";"1.90";"DEXAMETHASONE";"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO";"Ki";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL4061297";"";"None";"339.79";"0";"3.66";"6j";"Nc1nc(NCc2ccc(Cl)cc2)c2c(n1)[nH]c1ccc(O)cc12";"Ki";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"20.89";"0.40";"3.44";"7.11";"0";"CHEMBL4021780";"Inhibition of EGFR (unknown origin) using poly(Glu,Tyr)4:1 as substrate in presence of [gamma-33P]-ATP after 60 mins by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020756";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"0.08"
"CHEMBL553";"ERLOTINIB";"4.0";"393.44";"0";"3.41";"Erlotinib";"C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1";"Ki";"'='";"45.0";"nM";"7.35";"";"";"UO_0000065";"18.67";"0.35";"3.94";"9.83";"0";"CHEMBL4021780";"Inhibition of EGFR (unknown origin) using poly(Glu,Tyr)4:1 as substrate in presence of [gamma-33P]-ATP after 60 mins by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020756";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"45.0"
"CHEMBL77030";"TYRPHOSTIN 47";"None";"220.25";"0";"1.29";"47";"N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S";"Ki";"'='";"850.0";"nM";"6.07";"";"";"UO_0000065";"27.56";"0.55";"4.78";"6.72";"0";"CHEMBL675636";"Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1124610";"1";"Scientific Literature";"J Med Chem";"1989";"None";"";"";"";"0.85"
"CHEMBL27";"PROPRANOLOL";"4.0";"259.35";"0";"2.58";"propranolol";"CC(C)NCC(O)COc1cccc2ccccc12";"Ki";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL2437294";"";"None";"358.47";"0";"1.70";"6c";"CC(=O)N1CCN(C(=O)Cn2c(-c3ccc(C)cc3)csc2=N)CC1";"Ki";"'='";"6090.0";"nM";"5.21";"";"";"UO_0000065";"14.55";"0.28";"3.52";"7.51";"0";"CHEMBL2439370";"Inhibition of human EGFR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2434944";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";"";"";"6.09"
"CHEMBL496";"HEXACHLOROPHENE";"4.0";"406.91";"1";"6.61";"HEXACHLOROPHENE";"Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl";"Ki";"";"";"";"";"";"Note: corresponding IC50 reported as Active";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL23";"DILTIAZEM";"4.0";"414.53";"0";"3.37";"DILTIAZEM";"COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1";"Ki";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL567";"PERPHENAZINE";"4.0";"403.98";"0";"3.94";"PERPHENAZINE";"OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1";"Ki";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL342929";"";"None";"438.58";"0";"4.19";"3";"CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12";"Ki";"'='";"2300.0";"nM";"5.64";"";"";"UO_0000065";"12.86";"0.26";"1.45";"8.28";"0";"CHEMBL674574";"Inhibition of epidermal growth factor receptor (EGFr) using ATP substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129933";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"2.3"
"CHEMBL4098072";"";"None";"475.55";"1";"5.88";"19a";"C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1";"Ki";"'='";"0.35";"nM";"9.46";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4013166";"Inhibition of human N-terminal GST-fused EGFR cytoplasmic domain (669 to 1210 residues) expressed in baculovirus using TK-substrate-biotin incubated for 2 to 90 mins by HTFR assay";"A";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4011631";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"0.35"
"CHEMBL1371";"CHLORZOXAZONE";"4.0";"169.57";"0";"1.77";"CHLORZOXAZONE";"O=c1[nH]c2cc(Cl)ccc2o1";"Ki";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL56337";"EPALRESTAT";"4.0";"319.41";"0";"2.92";"EPALRESTAT";"CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1";"Ki";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL516";"CYPROHEPTADINE";"4.0";"287.41";"0";"4.70";"SID26751603";"CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1";"Ki";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL7002";"CIGLITAZONE";"2.0";"333.45";"0";"3.93";"CIGLITAZONE";"CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1";"Ki";"";"";"";"";"";"Note: corresponding IC50 reported as Active";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL506";"PRIMAQUINE";"4.0";"259.35";"0";"2.78";"PRIMAQUINE";"COc1cc(NC(C)CCCN)c2ncccc2c1";"Ki";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909203";"DRUGMATRIX: Protein Tyrosine Kinase, EGF Receptor enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"Not Active";""
"CHEMBL1290071";"";"None";"324.38";"1";"5.75";"11c";"c1ccc2c(CNc3ccnc4oc5ccccc5c34)cccc2c1";"Ki";"'='";"680.0";"nM";"6.17";"";"";"UO_0000065";"19.01";"0.34";"0.42";"16.20";"0";"CHEMBL1292125";"Inhibition of EGFR";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1287713";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"0.68"
"CHEMBL1289976";"";"None";"274.32";"0";"4.59";"11a";"c1ccc(CNc2ccnc3oc4ccccc4c23)cc1";"Ki";"'='";"590.0";"nM";"6.23";"";"";"UO_0000065";"22.71";"0.41";"1.64";"16.37";"0";"CHEMBL1292125";"Inhibition of EGFR";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1287713";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"0.59"
"CHEMBL5277269";"";"None";"412.48";"0";"2.53";"6";"Cc1nc2cnc(Nc3ccnc(-c4cnn(S(C)(=O)=O)c4)n3)cc2n1C(C)C";"Ki";"'='";"38.0";"nM";"7.42";"";"";"UO_0000065";"17.99";"0.35";"4.89";"6.16";"0";"CHEMBL5253715";"Inhibition of human EGFR del (746 to 750) mutant assessed as apparent inhibition constant using Fl-EEPLYWSFPAKKK-CONH2 as substrate preincubated for 30 mins followed by addition of substrate and measured after 30 mins by Morrison plot analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"UNDEFINED MUTATION";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5252534";"1";"Scientific Literature";"J Med Chem";"2016";"None";"TIME = 1.0 hr";"INHIBITOR";"";"38.0"
"CHEMBL5282384";"";"None";"522.59";"2";"2.48";"12";"CC(C)n1cc(C(=O)NC2COC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"16.65";"0.32";"6.22";"5.96";"0";"CHEMBL5253715";"Inhibition of human EGFR del (746 to 750) mutant assessed as apparent inhibition constant using Fl-EEPLYWSFPAKKK-CONH2 as substrate preincubated for 30 mins followed by addition of substrate and measured after 30 mins by Morrison plot analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"UNDEFINED MUTATION";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5252534";"1";"Scientific Literature";"J Med Chem";"2016";"None";"TIME = 1.0 hr";"INHIBITOR";"";"2.0"
"CHEMBL5279275";"";"None";"550.65";"2";"3.26";"13";"CC(C)n1cc(C(=O)NC2CCOCC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21";"Ki";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"16.08";"0.31";"5.59";"6.07";"0";"CHEMBL5253715";"Inhibition of human EGFR del (746 to 750) mutant assessed as apparent inhibition constant using Fl-EEPLYWSFPAKKK-CONH2 as substrate preincubated for 30 mins followed by addition of substrate and measured after 30 mins by Morrison plot analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"UNDEFINED MUTATION";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5252534";"1";"Scientific Literature";"J Med Chem";"2016";"None";"TIME = 1.0 hr";"INHIBITOR";"";"1.4"
"CHEMBL3735958";"";"None";"385.45";"0";"2.76";"35";"Cc1nc2cnc(Nc3ccnc(N4CC[C@H](O)[C@H](F)C4)n3)cc2n1C(C)C";"Ki";"'='";"910.0";"nM";"6.04";"";"";"UO_0000065";"15.67";"0.29";"3.28";"6.57";"0";"CHEMBL3737948";"Inhibition of human wild type EGFR using Fl-EEPLYWSFPAKKK-CONH2 as substrate preincubated for 30 mins followed by addition of substrate measured after 30 mins by Morrison plot analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734664";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"910.0"
"CHEMBL3736121";"";"None";"483.47";"0";"3.70";"41";"CO[C@H]1CCN(c2nccc(Nc3cc4c(cn3)nc([C@@H](C)O)n4[C@H](C)C(F)(F)F)n2)C[C@H]1F";"Ki";"'='";"122.0";"nM";"6.91";"";"";"UO_0000065";"14.30";"0.28";"3.21";"6.83";"0";"CHEMBL3737948";"Inhibition of human wild type EGFR using Fl-EEPLYWSFPAKKK-CONH2 as substrate preincubated for 30 mins followed by addition of substrate measured after 30 mins by Morrison plot analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734664";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"122.0"
"CHEMBL1682347";"";"None";"309.76";"0";"3.52";"4d";"Clc1ccccc1Cn1cc(-c2ccc3[nH]ncc3c2)nn1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1685402";"Inhibition of EGFR after 1 hr";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681644";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";""
"CHEMBL3787386";"";"None";"396.81";"0";"4.30";"22";"C#CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"21.92";"0.42";"4.40";"11.42";"0";"CHEMBL3790712";"Reversible binding affinity to human EGFR L858R/ T790M double mutant expressed in baculovirus by fluorometric analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"L858R,T790M";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3785081";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"";"";"2.0"
"CHEMBL4069965";"";"None";"384.24";"0";"3.77";"6d";"Nc1nc(NCc2ccccc2)c2c(n1)[nH]c1cc(Br)c(O)cc12";"Ki";"'='";"370.0";"nM";"6.43";"";"";"UO_0000065";"16.74";"0.37";"2.66";"6.44";"0";"CHEMBL4021780";"Inhibition of EGFR (unknown origin) using poly(Glu,Tyr)4:1 as substrate in presence of [gamma-33P]-ATP after 60 mins by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020756";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"0.37"
"CHEMBL4061797";"";"None";"365.39";"0";"3.03";"6q";"COc1ccc(CNc2nc(N)nc3[nH]c4ccc(O)cc4c23)cc1OC";"Ki";"'='";"3680.0";"nM";"5.43";"";"";"UO_0000065";"14.87";"0.27";"2.40";"4.59";"0";"CHEMBL4021780";"Inhibition of EGFR (unknown origin) using poly(Glu,Tyr)4:1 as substrate in presence of [gamma-33P]-ATP after 60 mins by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020756";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"3.68"
"CHEMBL3758502";"";"None";"347.38";"0";"3.25";"1";"CC1(C)OCc2c(Nc3n[nH]c4ccccc34)nc(-c3cn[nH]c3)nc21";"Ki";"'='";"1.6";"nM";"8.80";"";"";"UO_0000065";"25.32";"0.46";"5.55";"8.43";"0";"CHEMBL3762139";"Inhibition of EGFR T790M/deletion (746 to 750 residues) mutant (unknown origin)";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"UNDEFINED MUTATION";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758169";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";"";"1.6"
"CHEMBL210928";"";"None";"443.91";"0";"2.32";"35";"CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1Cl";"Ki";"'>'";"1800.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL860206";"Inhibition of EGFR";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148638";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";"";"1800.0"
"CHEMBL3604943";"";"None";"497.60";"0";"4.26";"AZD9291";"C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1";"Ki";"'='";"1.46";"nM";"8.84";"";"";"UO_0000065";"17.76";"0.33";"4.58";"10.09";"0";"CHEMBL3606413";"Inhibition of EGFR L858R/T790M mutant (unknown origin) expressed in Sf9 cells by enzyme kinetics assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"P00533";"L858R,T790M";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3603765";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3308860";"";"";"";"1.46"
"CHEMBL3735952";"";"None";"325.38";"0";"2.11";"2";"COC1CCN(c2nccc(Nc3cc4[nH]cnc4cn3)n2)CC1";"Ki";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"18.20";"0.34";"3.81";"6.45";"0";"CHEMBL3737948";"Inhibition of human wild type EGFR using Fl-EEPLYWSFPAKKK-CONH2 as substrate preincubated for 30 mins followed by addition of substrate measured after 30 mins by Morrison plot analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734664";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"1200.0"
"CHEMBL3736480";"";"None";"399.52";"0";"3.46";"25";"Cc1nc2cnc(Nc3ccnc(SCC(C)(C)C(N)=O)n3)cc2n1C(C)C";"Ki";"'>'";"2500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3737948";"Inhibition of human wild type EGFR using Fl-EEPLYWSFPAKKK-CONH2 as substrate preincubated for 30 mins followed by addition of substrate measured after 30 mins by Morrison plot analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734664";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"2500.0"
"CHEMBL3736183";"";"None";"399.47";"0";"3.42";"33";"CO[C@H]1CCN(c2nccc(Nc3cc4c(cn3)nc(C)n4C(C)C)n2)C[C@H]1F";"Ki";"'='";"1080.0";"nM";"5.97";"";"";"UO_0000065";"14.94";"0.28";"2.55";"7.37";"0";"CHEMBL3737948";"Inhibition of human wild type EGFR using Fl-EEPLYWSFPAKKK-CONH2 as substrate preincubated for 30 mins followed by addition of substrate measured after 30 mins by Morrison plot analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734664";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"1080.0"
"CHEMBL3734988";"";"None";"469.44";"0";"3.05";"42";"C[C@@H](O)c1nc2cnc(Nc3ccnc(N4CC[C@H](O)[C@H](F)C4)n3)cc2n1[C@H](C)C(F)(F)F";"Ki";"'='";"313.0";"nM";"6.50";"";"";"UO_0000065";"13.86";"0.27";"3.45";"5.80";"0";"CHEMBL3737948";"Inhibition of human wild type EGFR using Fl-EEPLYWSFPAKKK-CONH2 as substrate preincubated for 30 mins followed by addition of substrate measured after 30 mins by Morrison plot analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734664";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";"";"";"313.0"
