smiles,exp_mean,exp_std,exp_sem,no.entries,no.outliers,standard_types,bindingdb_id
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5(F)CCOCC5)c(Cl)c4)c(Oc4cnc(N)c(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.019,0.0,0.0,2,0,Ki,"281672,387924"
COCCN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cccc(Cl)c3)cc2[N+](=O)[O-])CC1,0.019,0.0,0.0,2,0,Ki,"281501,387750"
CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3ccc(N)c(Cl)c3)cc2[N+](=O)[O-])CC1,0.019,0.0,0.0,2,0,Ki,"281373,387619"
CN(C)CC(=O)N1CCO[C@@H](COc2ncc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2Cl)C1,0.019,0.0,0.0,4,0,Ki,"1179949,1372978,339789,704839"
CN(C)CCOc1cccc(Oc2cc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)ccc2C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c([N+](=O)[O-])c2)c1,0.019,0.0,0.0,2,0,Ki,"281372,387618"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(C6CCOCC6)CC5)c([N+](=O)[O-])c4)c(Oc4cc(F)cc5[nH]ccc45)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.02,0.0,0.0,2,0,Ki,"281537,387786"
CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3ccc4[nH]ccc4c3)cc2S(=O)(=O)C(F)(F)Cl)CC1,0.02,0.0,0.0,1,0,Ki,324801
CC1(C)CC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5(F)CCOCC5)c(Cl)c4)c(Oc4cc5cc[nH]c5cc4F)c3)CC2)CO1,0.02,0.0,0.0,2,0,Ki,"281711,387963"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc(N)c(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.02,0.0,0.0,2,0,Ki,"281704,387956"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5COCCN5C5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.021,0.0,0.0,4,0,Ki,"1180169,1372900,339718,704761"
CN(C)CCCNc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(Cl)cc5)CC(C)(C)CC4)CC3)cc2Oc2ccccc2F)cc1[N+](=O)[O-],0.021,0.0,0.0,2,0,Ki,"281469,387715"
CC1(C)CCCC(c2ccc(Cl)cc2)=C1CN1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,0.021,0.0,0.0,4,0,Ki,"1180034,1372832,339650,704693"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5COCCO5)c(Br)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.021,0.0,0.0,4,0,Ki,"1179932,1372781,339601,704642"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCC(F)(F)CC5)c([N+](=O)[O-])c4)c(Oc4cccc5[nH]ncc45)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.021,0.0,0.0,1,0,Ki,325115
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5COCCN5C5CCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.022,0.0,0.0,4,0,Ki,"1180171,1372901,339719,704762"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCc5ccc(O)cc5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.022,0.0,0.0,4,0,Ki,"1180198,1372916,339733,704777"
CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cc(Cl)cc(Cl)c3)cc2[N+](=O)[O-])CC1,0.022,0.0,0.0,2,0,Ki,"281368,387614"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCC(NC6CC6(F)F)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.023000000000000003,3.469446951953614e-18,2.003086131649546e-18,3,0,Ki,"1180150,1373078,704939"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(O[C@@H]5CCN(C(CF)CF)C5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.023,0.0,0.0,4,0,Ki,"1179925,1372966,339777,704827"
COc1cccc(CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])c1,0.023,0.0,0.0,4,0,Ki,"1180183,1372907,339725,704768"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OCC5CCN(C6COC6)CC5)c(Cl)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.023,0.0,0.0,4,0,Ki,"1180070,1373038,339849,704899"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CN(C6CC6)CCO5)c([N+](=O)[O-])c4)c(Oc4cccc5[nH]cnc45)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.023,0.0,0.0,1,0,Ki,325135
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5(F)CCOCC5)c(F)c4)c(Oc4cccc5[nH]ncc45)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.023,0.0,0.0,1,0,Ki,325119
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OCC5CCOCC5)c(C#N)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.024,0.0,0.0,4,0,Ki,"1180021,1373014,339825,704875"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NN5CCN(C6CCOCC6)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.024,0.0,0.0,4,0,Ki,"1179929,1372968,339779,704829"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCC(C)(C#N)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.024000000000000004,3.469446951953614e-18,2.003086131649546e-18,3,0,Ki,"1180184,1373095,704956"
CN1CCC(O)(CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3ccccc3Cl)cc2[N+](=O)[O-])CC1,0.024,0.0,0.0,2,0,Ki,"281520,387769"
CC1(C)CC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5(F)CCOCC5)c(Cl)c4)c(Oc4cccc5[nH]ncc45)c3)CC2)CO1,0.025,0.0,0.0,1,0,Ki,325168
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(CCCO)CC5)c([N+](=O)[O-])c4)c(Oc4ccc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.025,0.0,0.0,1,0,Ki,324907
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCC(F)(F)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.026,0.0,0.0,4,0,Ki,"1179933,1372970,339781,704831"
CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3ccccc3)cc2[N+](=O)[O-])CC1,0.026,0.0,0.0,1,0,Ki,324868
CN1CCC(CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cccc4[nH]cnc34)cc2[N+](=O)[O-])CC1,0.026,0.0,0.0,1,0,Ki,325157
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(C6CC6)CC5)c(S(=O)(=O)C(F)(F)F)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.026,0.0,0.0,4,0,Ki,"1179835,1372921,339738,704782"
CC(C)N1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3ccccc3Cl)cc2[N+](=O)[O-])CC1,0.027,0.0,0.0,2,0,Ki,"281374,387620"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(C6CCOCC6)CC5)c([N+](=O)[O-])c4)c(Oc4ccc(O)cc4Cl)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.027,0.0,0.0,2,0,Ki,"281543,387792"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCCN5CCCC5)c([N+](=O)[O-])c4)c(Oc4ccc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.027,0.0,0.0,1,0,Ki,324818
CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)OC5)CC4)cc3Oc3cccc(Cl)c3)cc2[N+](=O)[O-])CC1,0.028,0.0,0.0,2,0,Ki,"281476,387722"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCC(N6CCOCC6)CC5)c([N+](=O)[O-])c4)c(Oc4cccc5c4CC(=O)N5)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.028,0.0,0.0,1,0,Ki,387895
CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)OC5)CC4)cc3Oc3cccc(Br)c3)cc2[N+](=O)[O-])CC1,0.028,0.0,0.0,2,0,Ki,"281489,387737"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OC[C@@H]5CCN(CC(F)F)C5)c(Cl)c4)c(Oc4cccc5[nH]ncc45)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.028,0.0,0.0,1,0,Ki,325148
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OCC5COCCO5)c([N+](=O)[O-])c4)c(Oc4cccc5[nH]ncc45)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.028,0.0,0.0,1,0,Ki,325150
CO[C@H]1CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CCC6(CCCC6)C5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,0.029,0.0,0.0,3,0,Ki,"1179980,1372805,704666"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5(F)CCOCC5)c(F)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.029,0.0,0.0,4,0,Ki,"1179951,1372979,339790,704840"
COCCNc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(Cl)cc5)CC(C)(C)CC4)CC3)cc2Oc2cccc3c2CC(=O)N3)cc1[N+](=O)[O-],0.029,0.0,0.0,2,0,Ki,"281644,387896"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCCN5CCCC5)c([N+](=O)[O-])c4)c(Oc4cccc(Cl)c4F)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.03,0.0,0.0,2,0,Ki,"198644,387727"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@@H]5CCN(C(CF)CF)C5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.03,0.0,0.0,4,0,Ki,"1179869,1372938,339752,704799"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5CCC(N(C6CC6)C6COC6)CC5)c(Cl)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.03,0.0,0.0,3,0,Ki,"1180110,1373058,704919"
CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3ccccc3Br)cc2[N+](=O)[O-])CC1,0.03,0.0,0.0,2,0,Ki,"281375,387621"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(C6CCOCC6)CC5)c([N+](=O)[O-])c4)c(Oc4cccc(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.03,0.0,0.0,2,0,Ki,"281459,387705"
CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)OC5)CC4)cc3Oc3cccc4[nH]ccc34)cc2[N+](=O)[O-])CC1,0.03,0.0,0.0,1,0,Ki,324861
CN(C)CCCNc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(Cl)cc5)CC(C)(C)CC4)CC3)cc2Oc2cccc3[nH]cc(CN4CCN(C)CC4)c23)cc1[N+](=O)[O-],0.031,0.0,0.0,2,0,Ki,"281540,387789"
O=C(NS(=O)(=O)c1cnc(OCC2(F)CCOCC2)c(Cl)c1)c1ccc(N2CCC(F)(Cc3ccccc3-c3ccc(Cl)cc3)CC2)cc1Oc1cnc2[nH]ccc2c1,0.031,0.0,0.0,4,0,Ki,"1179997,1373002,339813,704863"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OCC5(F)CCOCC5)c([N+](=O)[O-])c4)c(Oc4ccc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.031,0.0,0.0,1,0,Ki,325031
CN1CCC(F)(COc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2S(=O)(=O)C(F)(F)F)CC1,0.031,0.0,0.0,4,0,Ki,"1179915,1372961,339773,704822"
CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)OC5)CC4)cc3Oc3cccc(I)c3)cc2[N+](=O)[O-])CC1,0.031,0.0,0.0,2,0,Ki,"281490,387738"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(C6CCOCC6)CC5)c([N+](=O)[O-])c4)c(Oc4cccc(F)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.032,0.0,0.0,2,0,Ki,"281445,387691"
CN(C)CCCc1cccc(-c2ccc(Cl)cc2)c1CN1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cccc4[nH]ccc34)c2)CC1,0.032,0.0,0.0,1,0,Ki,324906
Cc1cc(Oc2cc(N3CCN(CC4=C(c5ccc(Cl)cc5)CC(C)(C)CC4)CC3)ccc2C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c([N+](=O)[O-])c2)cnc1N,0.033,0.0,0.0,2,0,Ki,"281685,387937"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(C6CCOCC6)CC5)c([N+](=O)[O-])c4)c(Oc4ccccc4F)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.033,0.0,0.0,2,0,Ki,"281456,387702"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NN5CCN(C6COC6)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.033,0.0,0.0,4,0,Ki,"1179927,1372967,339778,704828"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OC[C@H]5CC[C@H](O)CC5)c(Cl)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.033,0.0,0.0,3,0,Ki,"1180062,1373034,704895"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OC[C@H]5CC[C@](C)(O)CC5)c(Cl)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.034,0.0,0.0,2,0,Ki,"1373077,704938"
CC1(C)CC(c2ccc(Cl)cc2)=C2CN3CCN(c4ccc(C(=O)NS(=O)(=O)c5ccc(NCC6COCCO6)c([N+](=O)[O-])c5)c(N5CCCOc6nc7[nH]ccc7cc65)c4)C[C@H]3COCCCO[C@@H]2C1,0.034,0.0,0.0,1,0,Ki,1497959
CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CCCC5)CC4)cc3Oc3ccccc3Cl)cc2[N+](=O)[O-])CC1,0.034,0.0,0.0,2,0,Ki,"281376,387622"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOC5)c([N+](=O)[O-])c4)c(Oc4cc5cc[nH]c5cc4F)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.034,0.0,0.0,2,0,Ki,"281655,387907"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5CCC(C)(O)CC5)c(Cl)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.034,0.0,0.0,1,0,Ki,1180148
CC1(C)CC(c2ccc(Cl)cc2)=C2CN3CCN(c4ccc(C(=O)NS(=O)(=O)c5ccc(NC[C@H]6COCCO6)c([N+](=O)[O-])c5)c(N5CCCOc6nc7[nH]ccc7cc65)c4)C[C@H]3COCCCO[C@@H]2C1,0.034,0.0,0.0,2,0,Ki,"1406188,51565550"
O=C(NS(=O)(=O)c1cnc(OCC2CCOCC2)c(Cl)c1)c1ccc(N2CCN(CC3=C(c4ccc(Cl)cc4)CCC4(CCN(C(CF)CF)CC4)C3)CC2)cc1Oc1cnc2[nH]ccc2c1,0.035,0.0,0.0,4,0,Ki,"1179987,1372997,339808,704858"
CC(C)N1CCC2(CCC(c3ccc(Cl)cc3)=C(CN3CCN(c4ccc(C(=O)NS(=O)(=O)c5ccc(NCC6CCOCC6)c(C(F)(F)F)c5)c(Oc5cnc6[nH]ccc6c5)c4)CC3)C2)CC1,0.035,0.0,0.0,4,0,Ki,"1179999,1373003,339814,704864"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(OCc5ccoc5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.035,0.0,0.0,4,0,Ki,"1180011,1373009,339820,704870"
CN1CCC(CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cccc(F)c3F)cc2[N+](=O)[O-])CC1,0.035,0.0,0.0,2,0,Ki,"281486,387733"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCC(C#N)CC5)c([N+](=O)[O-])c4)c(Oc4cnc(N)c(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.035,0.0,0.0,1,0,Ki,387976
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NN5CCS(=O)(=O)CC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.035,0.0,0.0,4,0,Ki,"1180046,1372838,339656,704699"
CN1CCN(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)OC5)CC4)cc3Oc3cccc(F)c3F)cc2[N+](=O)[O-])CC1,0.035,0.0,0.0,2,0,Ki,"281514,387763"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5(F)CCOCC5)c(C#N)c4)c(Oc4cccc5[nH]ncc45)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.035,0.0,0.0,1,0,Ki,325109
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCCN5CCCC5)c([N+](=O)[O-])c4)c(Oc4cccc5[nH]ccc45)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.035,0.0,0.0,1,0,Ki,324823
CN1CCC(COc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3ccc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,0.036,0.0,0.0,1,0,Ki,325058
CC1(C)C=CC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1,0.036,0.0,0.0,4,0,Ki,"1179867,1372937,339751,704798"
COC1(Cc2ccccc2-c2ccc(Cl)cc2)CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,0.036,0.0,0.0,4,0,Ki,"1179981,1372994,339805,704855"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OC[C@@H]5C[C@H]6C[C@@H]5C[C@@]6(C)O)c(Cl)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.036,0.0,0.0,3,0,Ki,"1180130,1373068,704929"
COCCOCCN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cccc(Cl)c3)cc2[N+](=O)[O-])CC1,0.036,0.0,0.0,1,0,Ki,281498
Cc1n[nH]c2cccc(Oc3cc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)ccc3C(=O)NS(=O)(=O)c3ccc(NCCCN4CCOCC4)c([N+](=O)[O-])c3)c12,0.036,0.0,0.0,2,0,Ki,"281377,387623"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCCN5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cccc(F)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.036,0.0,0.0,2,0,Ki,"281446,387692"
CN(C)CCCOc1ccc(-c2ccc(Cl)cc2)c(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4ccccc4)c3)CC2)c1,0.036,0.0,0.0,1,0,Ki,324832
CN1CCC(C)(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cccc(Cl)c3)cc2[N+](=O)[O-])CC1,0.498,0.0,0.0,3,1,Ki,"281497,387746"
CN(C)CCCNc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(CC4=C(c5ccc(Cl)cc5)CC(C)(C)CC4)CC3)cc2Oc2ccccc2Cl)cc1[N+](=O)[O-],0.036,0.0,0.0,2,0,Ki,"281507,387756"
CN(C)C(=O)CN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cccc(Cl)c3)cc2[N+](=O)[O-])CC1,0.036,0.0,0.0,1,0,Ki,281517
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC5CCN(CC6CC6)CC5)c([N+](=O)[O-])c4)c(Oc4ccccc4Cl)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.073,0.0,0.0,3,1,Ki,"281516,387765"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(NOCC5C[C@H]6C[C@@H]5C[C@]6(C)O)c(Cl)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.036,0.0,0.0,1,0,Ki,312122
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4cnc(OCC5(F)CCOCC5)c(C#N)c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.037,0.0,0.0,4,0,Ki,"1179944,1372787,339607,704648"
CCN1CCC(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cccc(Cl)c3)cc2[N+](=O)[O-])CC1,0.037,0.0,0.0,2,0,Ki,"281502,387751"
CC(c1ccccc1-c1ccc(Cl)cc1)N1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NC4CCN(C)CC4)c([N+](=O)[O-])c3)c(Oc3ccccc3Cl)c2)CC1,0.037,0.0,0.0,2,0,Ki,"281533,387782"
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCCCN5CCNC(=O)C5)c([N+](=O)[O-])c4)c(Oc4cc5cc[nH]c5cc4F)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.037,0.0,0.0,2,0,Ki,"281558,387808"
