BindingDB_ID,smiles,value,standard_type,CuratedSmiles,IsSalt,FailedSanit
51117639,CCCCCCCCCCCCC\C=C\C(=O)N1CCCCCCC1,23320.0,Ki (nM),CCCCCCCCCCCCC/C=C/C(=O)N1CCCCCCC1,False,False
50104889,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H]6CCCN6)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1,23510.0,Ki (nM),COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H]6CCCN6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False,False
51510798,CC(=O)Nc1nc(Cl)c2ncn(C3O[C@@H]4[C@@H](O)C(=O)O[C@@H]4[C@H]3OC(C)=O)c2n1,23670.0,Ki (nM),CC(=O)Nc1nc(Cl)c2ncn(C3O[C@H]4[C@H](OC(=O)[C@@H]4O)[C@H]3OC(C)=O)c2n1,False,False
50104910,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(=O)OCCBr,23830.0,Ki (nM),CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCCBr)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,False,False
50104886,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](OC(=O)[C@H](C)N)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O,23980.0,Ki (nM),C[C@H](N)C(=O)O[C@H]1CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,False,False
51261641,C(Oc1ccc(\C=N\c2c3CCCCc3nc3ccccc23)cc1OCc1ccccc1)c1ccccc1,24000.0,Ki (nM),C(=N/c1c2c(nc3ccccc13)CCCC2)\c1ccc(OCc2ccccc2)c(OCc2ccccc2)c1,False,False
50554036,CO[P@@]1(=O)CC[C@H]2COC(=O)C2=C(C)O1,24000.0,Ki (nM),CO[P@@]1(=O)CC[C@H]2COC(=O)C2=C(C)O1,False,False
51135958,NC(=O)c1cc[n+](CC=CC[n+]2ccc(C=NO)c(Cl)c2)cc1,24000.0,Ki (nM),NC(=O)c1cc[n+](CC=CC[n+]2ccc(C=NO)c(Cl)c2)cc1,False,False
50453306,CCN(CCCCCCCCc1cccc(OC)c1)Cc1ccccc1OC,24400.0,Ki (nM),CCN(CCCCCCCCc1cccc(OC)c1)Cc1ccccc1OC,False,False
50919576,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc12,24700.0,Ki (nM),CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,False,False
50621527,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc12,24700.0,Ki (nM),CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,False,False
50918296,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc31,25000.0,Ki (nM),CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,False,False
51135944,NC(=O)c1cc[n+](COC[n+]2ccccc2CN=O)cc1,25000.0,Ki (nM),NC(=O)c1cc[n+](COC[n+]2ccccc2CN=O)cc1,False,False
50630031,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc12,25000.0,Ki (nM),CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,False,False
50481828,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](OC(=O)CCl)[C@H](OC(=O)CCl)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)NCc1ccccc1,25140.0,Ki (nM),CC1(C)CC[C@]2(C(=O)NCc3ccccc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](OC(=O)CCl)[C@H](OC(=O)CCl)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False,False
50553283,Brc1cccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2cccc(Br)c2)c1,25400.0,Ki (nM),N=C(NC(=N)N1CCN(C(=N)NC(=N)Nc2cccc(Br)c2)CC1)Nc1cccc(Br)c1,False,False
50099327,C[n+]1cccc2c1ccc1ccccc21,25400.0,Ki (nM),C[n+]1cccc2c3ccccc3ccc21,False,False
50099544,C[n+]1cc2ccccc2c2ccccc12,25500.0,Ki (nM),C[n+]1cc2ccccc2c2ccccc21,False,False
50326723,CC[C@H](\C=C\[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CC=C1[C@@]3(C)CC[C@H](O)C[C@@]33OO[C@@]21C=C3)C(C)C,25500.0,Ki (nM),CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CC=C1[C@]23C=C[C@]2(C[C@@H](O)CC[C@]12C)OO3)C(C)C,False,False
50553312,COc1ccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2ccc(OC)cc2)cc1,25550.0,Ki (nM),COc1ccc(NC(=N)NC(=N)N2CCN(C(=N)NC(=N)Nc3ccc(OC)cc3)CC2)cc1,False,False
50076487,Oc1ccccc1C=NNC(=O)Nc1ccncc1,25600.0,Ki (nM),O=C(NN=Cc1ccccc1O)Nc1ccncc1,False,False
51510804,CC(=O)Nc1nc(Cl)c2ncn(C3O[C@@H]([C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]3OC(C)=O)C(O)=O)c2n1,26870.0,Ki (nM),CC(=O)Nc1nc(Cl)c2ncn(C3O[C@H](C(=O)O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]3OC(C)=O)c2n1,False,False
248231,COc1cc2O[C@H]3OC=C[C@H]3c2c2oc(=O)c3C(=O)CCc3c12 |c:8|,28000.0,Ki (nM),COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2,False,False
51466778,NC(=O)c1cc[n+](CCC[n+]2cc(F)c(C=NO)c(F)c2)cc1,28000.0,Ki (nM),NC(=O)c1cc[n+](CCC[n+]2cc(F)c(C=NO)c(F)c2)cc1,False,False
50104909,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H](N)CC(=O)OCc6ccccc6)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1,28080.0,Ki (nM),COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H](N)CC(=O)OCc6ccccc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False,False
50553267,Clc1ccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2ccc(Cl)cc2)cc1,28310.0,Ki (nM),N=C(NC(=N)N1CCN(C(=N)NC(=N)Nc2ccc(Cl)cc2)CC1)Nc1ccc(Cl)cc1,False,False
50553666,O=C(NCCN1CCCC1)N1c2ccccc2Sc2ccccc12,29400.0,Ki (nM),O=C(NCCN1CCCC1)N1c2ccccc2Sc2ccccc21,False,False
50012034,Oc1cccc(c1)-c1c2ccc(n2)c(-c2cccc(O)c2)c2ccc([nH]2)c(-c2cccc(O)c2)c2ccc([nH]2)c(-c2cccc(O)c2)c2ccc1n2,29600.0,Ki (nM),Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc2C=C4)C=C3)c1,False,False
50104837,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(=O)OC\C=C\CBr,29630.0,Ki (nM),CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OC/C=C/CBr)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,False,False
183475,Cn1c2OC(C)(C)[C@H](O)Cc2c(=O)c2ccccc12 |r|,30000.0,Ki (nM),Cn1c2c(c(=O)c3ccccc31)C[C@@H](O)C(C)(C)O2,False,False
50712929,CCC(=O)O\N=C(/C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)OC,,Ki (nM),CCC(=O)O/N=C(\C)[C@@H]1CC[C@]2(C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,False,False
50481734,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O,,Ki (nM),CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False,False
50481780,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCc1ccc(Cl)cc1,,Ki (nM),CC1(C)CC[C@]2(C(=O)OCc3ccc(Cl)cc3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False,False
183476,COC(C)(C)[C@H]1Cc2c(O1)n(C)c1ccccc1c2=O |r|,30000.0,Ki (nM),COC(C)(C)[C@H]1Cc2c(n(C)c3ccccc3c2=O)O1,False,False
50553293,Clc1cccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2cccc(Cl)c2)c1,,Ki (nM),N=C(NC(=N)N1CCN(C(=N)NC(=N)Nc2cccc(Cl)c2)CC1)Nc1cccc(Cl)c1,False,False
50481740,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCC=C,,Ki (nM),C=CCOC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,False,False
50927108,COc1c(O)cc(cc1O)C1CC(=O)c2c(O)c(C\C=C(/C)CCC=C(C)C)c(O)cc2O1,30100.0,Ki (nM),COc1c(O)cc(C2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc1O,False,False
293116,CC(=O)Nc1ccc(OCC(=O)N2CCN(CC2)c2ccccc2F)cc1,46810.0,Ki (nM),CC(=O)Nc1ccc(OCC(=O)N2CCN(c3ccccc3F)CC2)cc1,False,False
51286973,Brc1cccc(\C=C\C(=O)OCCc2ccccc2)c1,30920.0,Ki (nM),O=C(/C=C/c1cccc(Br)c1)OCCc1ccccc1,False,False
51510802,CC(=O)Nc1nc(Cl)c2ncn(C3O[C@@H]([C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]3OC(C)=O)C(=O)NCc3ccccc3)c2n1,30980.0,Ki (nM),CC(=O)Nc1nc(Cl)c2ncn(C3O[C@H](C(=O)NCc4ccccc4)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]3OC(C)=O)c2n1,False,False
50099528,OCC[n+]1cc2ccccc2c2ccccc12,31000.0,Ki (nM),OCC[n+]1cc2ccccc2c2ccccc21,False,False
51441243,[H][C@@]12Cc3c(CO)c(OC)c(OC)cc3C=[N+]1CCc1cc3OCOc3c(OC)c21,31000.0,Ki (nM),COc1cc2c(c(CO)c1OC)C[C@H]1c3c(cc4c(c3OC)OCO4)CC[N+]1=C2,False,False
50042502,C[N+](C)(C)c1cccc(OP2(=O)OCCCO2)c1,31000.0,Ki (nM),C[N+](C)(C)c1cccc(OP2(=O)OCCCO2)c1,False,False
50089059,O\N=C\C(=O)c1ccc(OCC2CCN(Cc3ccccc3)CC2)nc1,31220.0,Ki (nM),O=C(/C=N/O)c1ccc(OCC2CCN(Cc3ccccc3)CC2)nc1,False,False
50713807,CC(=O)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(O)=O,31640.0,Ki (nM),CC(=O)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,False,False
50353666,CC(=C)[C@@H]1CC[C@]2(C)[C@H](CC[C@@H]3[C@H]4[C@H]5OC[C@@]4(CCC5(C)C)CC[C@@]23C)[C@@]1(C)CCC(O)=O,31780.0,Ki (nM),C=C(C)[C@@H]1CC[C@]2(C)[C@H](CC[C@@H]3[C@H]4[C@H]5OC[C@@]4(CCC5(C)C)CC[C@]32C)[C@@]1(C)CCC(=O)O,False,False
50706129,CC(=O)Nc1ccncc1N,32500.0,Ki (nM),CC(=O)Nc1ccncc1N,False,False
17786,C[C@@H](c1cccc(c1)O)N(C)C,33000.0,Ki (nM),C[C@@H](c1cccc(O)c1)N(C)C,False,False
50431862,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCC(=O)Nc1c2CCCCc2nc2ccccc12,34030.0,Ki (nM),N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCC(=O)Nc1c2c(nc3ccccc13)CCCC2,False,False
50713018,C[C@H](N)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)OCc1ccccc1,34180.0,Ki (nM),CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@H]5[C@H]([C@H](C)N)CC[C@]5(C(=O)OCc5ccccc5)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,False,False
50927103,COc1ccc(cc1O)[C@H]1Oc2cc(O)c(C\C=C(/C)CCC=C(C)C)c(O)c2C(=O)[C@@H]1O,34300.0,Ki (nM),COc1ccc([C@H]2Oc3cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c3C(=O)[C@@H]2O)cc1O,False,False
51286978,COc1ccc(\C=C\C(=O)OCCc2ccccc2)c(OC)c1,34770.0,Ki (nM),COc1ccc(/C=C/C(=O)OCCc2ccccc2)c(OC)c1,False,False
50481760,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCCCBr,34850.0,Ki (nM),CC1(C)CC[C@]2(C(=O)OCCCBr)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False,False
51466777,NC(=O)c1cc[n+](CCC[n+]2ccc(C=NO)c(F)c2)cc1,35000.0,Ki (nM),NC(=O)c1cc[n+](CCC[n+]2ccc(C=NO)c(F)c2)cc1,False,False
50076489,COc1ccc(C=NNC(=O)Nc2ccncc2)cc1,35460.0,Ki (nM),COc1ccc(C=NNC(=O)Nc2ccncc2)cc1,False,False
51466781,NC(=O)c1cc[n+](CC=CC[n+]2ccc(C=NO)c(F)c2)cc1,36000.0,Ki (nM),NC(=O)c1cc[n+](CC=CC[n+]2ccc(C=NO)c(F)c2)cc1,False,False
51135954,NC(=O)c1cc[n+](CCCC[n+]2ccc(C=NO)c(Cl)c2)cc1,36000.0,Ki (nM),NC(=O)c1cc[n+](CCCC[n+]2ccc(C=NO)c(Cl)c2)cc1,False,False
50713136,CC(=O)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(O)=O,36860.0,Ki (nM),CC(=O)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,False,False
50871603,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,37000.0,Ki (nM),CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,False,False
50099328,C(c1ccccc1)[n+]1cccc2c1ccc1ccccc21,37400.0,Ki (nM),c1ccc(C[n+]2cccc3c4ccccc4ccc32)cc1,False,False
51144721,CCN(CC)Cc1cc(N)ccc1O,37400.0,Ki (nM),CCN(CC)Cc1cc(N)ccc1O,False,False
51144723,CCN(CC)Cc1cc(N)ccc1O,37700.0,Ki (nM),CCN(CC)Cc1cc(N)ccc1O,False,False
50903929,Oc1cc(O)c2c(c1)oc(-c1cc(O)c(O)c(O)c1)c(O)c2=O,37800.0,Ki (nM),O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,False,False
51510803,CC(=O)Nc1nc(Cl)c2n(cnc2n1)C1O[C@@H]([C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O)C(O)=O,37870.0,Ki (nM),CC(=O)Nc1nc(Cl)c2c(ncn2C2O[C@H](C(=O)O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]2OC(C)=O)n1,False,False
50903928,Oc1cc(O)c2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O,38300.0,Ki (nM),O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,False,False
50809679,CN(C)C(=O)Oc1cccnc1COC(=O)C(C)(c1ccccc1)c1ccccc1,38800.1,Ki (nM),CN(C)C(=O)Oc1cccnc1COC(=O)C(C)(c1ccccc1)c1ccccc1,False,False
51261711,C(Oc1ccc(\C=N\c2c3CCCCc3nc3ccccc23)cc1)c1ccccc1,39000.0,Ki (nM),C(=N/c1c2c(nc3ccccc13)CCCC2)\c1ccc(OCc2ccccc2)cc1,False,False
50099479,C[N+](C)(CCCCCC[N+](C)(C)Cc1ccc(cc1)-c1ccccc1)Cc1ccc(cc1)-c1ccccc1,39000.0,Ki (nM),C[N+](C)(CCCCCC[N+](C)(C)Cc1ccc(-c2ccccc2)cc1)Cc1ccc(-c2ccccc2)cc1,False,False
50502625,COc1ccc2C\C(=C/C3CCN(Cc4ccc5OCOc5c4)CC3)C(=O)c2c1,39670.0,Ki (nM),COc1ccc2c(c1)C(=O)/C(=C/C1CCN(Cc3ccc4c(c3)OCO4)CC1)C2,False,False
50712928,COC(=O)[C@]12CC[C@@H]([C@H](C)N)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,,Ki (nM),COC(=O)[C@]12CC[C@@H]([C@H](C)N)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,False,False
50481742,COC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](OS(N)(=O)=O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,,Ki (nM),COC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](OS(N)(=O)=O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,False,False
50048007,CCCCCCCSC(=O)OCC[N+](C)(C)C,40000.0,Ki (nM),CCCCCCCSC(=O)OCC[N+](C)(C)C,False,False
50553310,Brc1ccccc1NC(=N)NC(=N)N1CCN(CC1)C(=N)NC(=N)Nc1ccccc1Br,40530.0,Ki (nM),N=C(NC(=N)N1CCN(C(=N)NC(=N)Nc2ccccc2Br)CC1)Nc1ccccc1Br,False,False
50104896,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H](N)CSCc6ccccc6)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1,40580.0,Ki (nM),COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H](N)CSCc6ccccc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,False,False
50553300,COc1cc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,41210.0,Ki (nM),COc1cc(NC(=N)NC(=N)N2CCN(C(=N)NC(=N)Nc3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,False,False
51117646,CCCCCCCCCCCCCCC\C=C\C(=O)N1CCCCCC1,41480.0,Ki (nM),CCCCCCCCCCCCCCC/C=C/C(=O)N1CCCCCC1,False,False
50104842,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(=O)NCCCCN,41760.0,Ki (nM),CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)NCCCCN)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,False,False
51135939,NC(=O)c1cc[n+](CCC[n+]2ccc(C=NO)c(Cl)c2)cc1,42000.0,Ki (nM),NC(=O)c1cc[n+](CCC[n+]2ccc(C=NO)c(Cl)c2)cc1,False,False
51466779,NC(=O)c1cc[n+](CCCC[n+]2ccc(C=NO)c(F)c2)cc1,44000.0,Ki (nM),NC(=O)c1cc[n+](CCCC[n+]2ccc(C=NO)c(F)c2)cc1,False,False
50099323,OCC[n+]1cc2ccccc2c2ccccc12,45000.0,Ki (nM),OCC[n+]1cc2ccccc2c2ccccc21,False,False
50553318,COc1cccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2cccc(OC)c2)c1,45230.0,Ki (nM),COc1cccc(NC(=N)NC(=N)N2CCN(C(=N)NC(=N)Nc3cccc(OC)c3)CC2)c1,False,False
51117650,CCCCCCCCCCC\C=C\C(=O)N1CCCCCC1,45410.0,Ki (nM),CCCCCCCCCCC/C=C/C(=O)N1CCCCCC1,False,False
50713801,COC(=O)[C@]12CC[C@@H]([C@H](C)NC(C)=O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,45570.0,Ki (nM),COC(=O)[C@]12CC[C@@H]([C@H](C)NC(C)=O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,False,False
50809689,CN(C)C(=O)OC1=CCCN(C)C1COC(=O)C(C)(c1ccccc1)c1ccccc1,45900.1,Ki (nM),CN(C)C(=O)OC1=CCCN(C)C1COC(=O)C(C)(c1ccccc1)c1ccccc1,False,False
50713403,C[C@@H](N)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)OCc1ccccc1,47810.0,Ki (nM),C[C@@H](N)[C@@H]1CC[C@]2(C(=O)OCc3ccccc3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,False,False
50420446,COC[n+]1ccn(C)c1CN=O,48000.0,Ki (nM),COC[n+]1ccn(C)c1CN=O,False,False
41519,Clc1ccc(CN2C(=O)C(=O)c3ccccc23)cc1Cl,48200.0,Ki (nM),O=C1C(=O)N(Cc2ccc(Cl)c(Cl)c2)c2ccccc21,False,False
50553309,Ic1ccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2ccc(I)cc2)cc1,49100.0,Ki (nM),N=C(NC(=N)N1CCN(C(=N)NC(=N)Nc2ccc(I)cc2)CC1)Nc1ccc(I)cc1,False,False
51117645,CCCCCCCCCCCCC\C=C\C(=O)N1CCCCC1,,Ki (nM),CCCCCCCCCCCCC/C=C/C(=O)N1CCCCC1,False,False
51185317,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,50000.0,Ki (nM),CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,False,False
51117648,CCCCCCCCCCCCCCC\C=C\C(=O)N1CCCCCCC1,,Ki (nM),CCCCCCCCCCCCCCC/C=C/C(=O)N1CCCCCCC1,False,False
51185296,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,50000.0,Ki (nM),CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,False,False
50481823,COC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,,Ki (nM),COC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,False,False
51510800,CC(=O)Nc1nc(NCc2ccccc2)c2ncn(C3O[C@H](CC(=O)NCc4ccccc4)[C@H](OC(C)=O)[C@H]3OC(C)=O)c2n1,50530.0,Ki (nM),CC(=O)Nc1nc(NCc2ccccc2)c2ncn(C3O[C@H](CC(=O)NCc4ccccc4)[C@H](OC(C)=O)[C@H]3OC(C)=O)c2n1,False,False
51046009,CCOc1ccc(\C=N\NC(=O)CN2CCC(Cc3ccccc3)CC2)cc1,50800.0,Ki (nM),CCOc1ccc(/C=N/NC(=O)CN2CCC(Cc3ccccc3)CC2)cc1,False,False
50012026,Fc1ccccc1-c1c2ccc(n2)c(-c2ccccc2F)c2ccc([nH]2)c(-c2ccccc2F)c2ccc([nH]2)c(-c2ccccc2F)c2ccc1n2,50900.0,Ki (nM),Fc1ccccc1-c1c2nc(c(-c3ccccc3F)c3ccc([nH]3)c(-c3ccccc3F)c3ccc([nH]3)c(-c3ccccc3F)c3nc1C=C3)C=C2,False,False
51356903,CN1CCCC[C@H]1c1ccc(nc1)-c1cccnc1,51000.0,Ki (nM),CN1CCCC[C@H]1c1ccc(-c2cccnc2)nc1,False,False
50809681,CN(C)C(=O)Oc1cccnc1CO,52110.0,Ki (nM),CN(C)C(=O)Oc1cccnc1CO,False,False
51525607,COc1cc(O)c2c(c1)oc1c(O)cccc1c2=O,53000.0,Ki (nM),COc1cc(O)c2c(=O)c3cccc(O)c3oc2c1,False,False
