BindingDB_ID,smiles,value,standard_type
50724575,C=CCCCCCCCC1=NC(CCCCC=C)CC1,13000.0,Ki (nM)
51185302,CN1c2ccc(Cl)cc2C(=NCC1=O)c1ccccc1,13000.0,Ki (nM)
50104838,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(=O)OCCCCCCBr,13020.0,Ki (nM)
50481812,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](OC(=O)CCl)[C@H](OC(=O)CCl)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O,13120.0,Ki (nM)
50856207,CCN(CC)c1ccc(cc1)-c1c2ccccc2[n+](C)c2ccccc12,13200.0,Ki (nM)
51441247,COc1cc2c[n+]3CCc4cc5OCOc5c(OC)c4-c3cc2c(CO)c1OC,13200.0,Ki (nM)
50712933,CC(=O)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](N)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)OCc1ccccc1,13370.0,Ki (nM)
51031504,OC1CCCN(Cc2ccc(cc2)C(=O)N\N=C\c2ccc(F)cc2)C1,13410.0,Ki (nM)
50553270,N=C(NC(=N)N1CCN(CC1)C(=N)NC(=N)Nc1ccccc1)Nc1ccccc1,13530.0,Ki (nM)
50099545,CCC[n+]1cc2ccccc2c2ccccc12,13600.0,Ki (nM)
50553291,COc1ccccc1NC(=N)NC(=N)N1CCN(CC1)C(=N)NC(=N)Nc1ccccc1OC,13680.0,Ki (nM)
51441249,COc1cc2CN3CCc4cc5OCOc5c(OC)c4[C@@H]3Cc2c2COCOc12,13700.0,Ki (nM)
50104893,CCOC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H](N)Cc6ccccc6)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1,13740.0,Ki (nM)
51046437,O=C(NCCN1CCCCC1)c1cc2ccccc2oc1=O,13800.0,Ki (nM)
50713143,COC(=O)[C@]12CC[C@H]([C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(\C)=N/O,13990.0,Ki (nM)
50481817,CCNC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](OC(C)=O)[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,,Ki (nM)
50481837,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCc1ccccc1,,Ki (nM)
50713803,COC(=O)[C@]12CC[C@@H](NC(C)=O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,14140.0,Ki (nM)
51286979,Clc1cccc(\C=C\C(=O)OCCc2ccccc2)c1,14210.0,Ki (nM)
50506934,O=C1c2ccccc2-c2cccc3ccnc1c23,14580.0,Ki (nM)
51510799,CC(=O)Nc1nc(Cl)c2ncn(C3O[C@H](CC(=O)NCc4ccccc4)[C@H](OC(C)=O)[C@H]3OC(C)=O)c2n1,14780.0,Ki (nM)
50553284,Fc1cccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2cccc(F)c2)c1,14860.0,Ki (nM)
50104836,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(=O)OCCC=C,14870.0,Ki (nM)
50553297,Fc1ccccc1NC(=N)NC(=N)N1CCN(CC1)C(=N)NC(=N)Nc1ccccc1F,14920.0,Ki (nM)
50712930,COC(=O)[C@]12CC[C@H]([C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(\C)=N\OC(C)=O,,Ki (nM)
50991318,O[C@H]1[C@H]2C(=O)C=C3S[C@H]4C[C@@]13C1=C(N4)C(=O)c3[nH]cc4CC[N+]2=C1c34,15000.0,Ki (nM)
50871604,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,15000.0,Ki (nM)
50012030,Fc1c(F)c(F)c(c(F)c1F)-c1c2ccc(n2)c(-c2c(F)c(F)c(F)c(F)c2F)c2ccc([nH]2)c(-c2c(F)c(F)c(F)c(F)c2F)c2ccc([nH]2)c(-c2c(F)c(F)c(F)c(F)c2F)c2ccc1n2,15200.0,Ki (nM)
50572686,Fc1c(F)c(F)c(c(F)c1F)-c1c2ccc(n2)c(-c2c(F)c(F)c(F)c(F)c2F)c2ccc([nH]2)c(-c2c(F)c(F)c(F)c(F)c2F)c2ccc([nH]2)c(-c2c(F)c(F)c(F)c(F)c2F)c2ccc1n2,15200.0,Ki (nM)
293119,CC(=O)Nc1ccc(OCC(=O)N2CCN(CC2)c2ncccn2)cc1,34830.0,Ki (nM)
293114,CCN1CCN(CC1)C(=O)COc1ccc(NC(C)=O)cc1,15770.0,Ki (nM)
51144709,CCN(CC)Cc1cc(N)ccc1O,16000.0,Ki (nM)
50104906,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H](N)CCC(=O)OCc6ccccc6)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1,16050.0,Ki (nM)
50326724,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,16100.0,Ki (nM)
50481826,CC(=O)O[C@@H]1C[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@@]4(CC[C@@]32C)C(=O)NCc2ccccc2)C(C)(C)[C@H]1OC(C)=O,16190.0,Ki (nM)
50553327,Fc1ccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2ccc(F)cc2)cc1,16190.0,Ki (nM)
50104908,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](OC(=O)[C@@H](N)CC(O)=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(=O)OC,16230.0,Ki (nM)
50553662,CCN(CC)CCNC(=O)N1c2ccccc2Sc2ccccc12,16300.0,Ki (nM)
50713800,COC(=O)[C@]12CC[C@H]([C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(\C)=N\O,16390.0,Ki (nM)
50713134,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC[C@@H]2[C@H]4[C@@H](CC[C@@]4(CC[C@@]32C)C(O)=O)C(\C)=N\O)C1(C)C,16710.0,Ki (nM)
50481728,CCCOC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,16860.0,Ki (nM)
50534545,Cc1ccc(NC(=[Se])NCCCCCN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)cc1,16900.0,Ki (nM)
50927105,COc1c(O)cc(cc1O)C1Oc2cc(O)c(C\C=C(/C)CCC=C(C)C)c(O)c2C(=O)[C@@H]1O,16900.0,Ki (nM)
50713809,C[C@@H](N)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)OCc1ccccc1,17000.0,Ki (nM)
50326728,CC[C@H](C[C@@H](O)[C@@H](C)[C@H]1CCC2C3C[C@@H](O)[C@@]4(O)C[C@@H](O)C[C@H](O)[C@]4(C)C3CC[C@]12C)C(C)C,17000.0,Ki (nM)
50453305,COc1cccc(CCCCCCCCNCc2ccccc2OC)c1,17000.0,Ki (nM)
50590117,Clc1nc(N2CCCCC2)c(cc1C#N)C#N,17200.0,Ki (nM)
50502638,COc1cccc(CN2CCC(CC2)\C=C2/Cc3cccc(OC)c3C2=O)c1,17230.0,Ki (nM)
50246485,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4[C@@H](OC(C)=O)[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)NC(=O)C=C(C)C)N(C)C,17600.0,Ki (nM)
50104888,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H](C)N)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1,17670.0,Ki (nM)
50099534,C[n+]1cccc2ccc3ccccc3c12,18000.0,Ki (nM)
50502626,COc1cccc2C\C(=C/C3CCN(Cc4ccc5OCOc5c4)CC3)C(=O)c12,18200.0,Ki (nM)
50012029,Oc1ccccc1-c1c2ccc(n2)c(-c2ccccc2O)c2ccc([nH]2)c(-c2ccccc2O)c2ccc([nH]2)c(-c2ccccc2O)c2ccc1n2,18300.0,Ki (nM)
50099330,C(C[n+]1cccc2c1ccc1ccccc21)c1ccccc1,18500.0,Ki (nM)
51510801,CC(=O)Nc1nc(Cl)c2n(cnc2n1)C1O[C@@H]([C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O)C(=O)NCc1ccccc1,18720.0,Ki (nM)
50104898,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H](N)CCN)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1,18720.0,Ki (nM)
50104904,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](OC(=O)[C@@H](N)CCC(O)=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(=O)OC,18940.0,Ki (nM)
50453302,COc1cccc(CCCCCCCCN2CCCC(C2)OC(C)=O)c1,19000.0,Ki (nM)
51046011,COc1ccc(\C=N\NC(=O)CN2CCC(Cc3ccccc3)CC2)cc1,19500.0,Ki (nM)
50809693,CN(C)C(=O)Oc1ccc[n+](C)c1,19700.0,Ki (nM)
50104885,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](OC(=O)CN)C(C)(C)[C@]3([H])CC[C@@]12C)C(=O)OC,19790.0,Ki (nM)
50553259,FC(F)(F)Oc1ccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2ccc(OC(F)(F)F)cc2)cc1,19830.0,Ki (nM)
50553263,Ic1cccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2cccc(I)c2)c1,19940.0,Ki (nM)
50104903,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H](N)CCCCN)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1,19980.0,Ki (nM)
51090383,COc1c(Br)cc(CC(=O)NCCCCC[N+](C)(C)C)cc1Br,20000.0,Ki (nM)
50481735,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)NCC=C,,Ki (nM)
50100756,CCCCCCCSC(=O)OCC[N+](C)(C)C,20000.0,Ki (nM)
50481774,CC(=O)O[C@@H]1C[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@@]4(CC[C@@]32C)C(N)=O)C(C)(C)[C@H]1OC(C)=O,,Ki (nM)
50918297,Oc1ccc2C[C@H]3[C@H]4CCCC[C@@]4(CCN3CC=C)c2c1,20000.0,Ki (nM)
51261727,C(Oc1ccc(\C=N\c2c3CCCCc3nc3ccccc23)cc1OCc1ccccc1)c1ccccc1,20000.0,Ki (nM)
50104845,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(=O)On1nnc2ccccc12,,Ki (nM)
50918298,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1cc(O)ccc31,20000.0,Ki (nM)
50481777,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCc1ccc(Br)cc1,,Ki (nM)
50481809,CCNC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,,Ki (nM)
50481755,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@@]4(CC[C@@]32C)C(O)=O)C(C)(C)[C@H]1OC(C)=O,,Ki (nM)
50481784,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(N)=O,,Ki (nM)
50481726,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)NCC#C,,Ki (nM)
50481757,CC(=O)O[C@@H]1C[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@@]4(CC[C@@]32C)C(=O)NCC=C)C(C)(C)[C@H]1OC(C)=O,,Ki (nM)
50481797,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCCCO,20120.0,Ki (nM)
50712934,CC(=O)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@@H](N)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)OCc1ccccc1,20330.0,Ki (nM)
50104894,CNCC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2C(=O)C=C2[C@@H]4C[C@](C)(CC[C@]4(C)CC[C@@]32C)C(=O)OC)C1(C)C,20390.0,Ki (nM)
50076506,COc1cc(C=NNC(=O)Nc2ccncc2)ccc1O,20520.0,Ki (nM)
50481743,COC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](OS(N)(=O)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,20530.0,Ki (nM)
50326722,CC[C@H](\C=C\[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C=CC4C[C@@H](O)CC[C@]4(C)C3=CC[C@]12C)C(C)C,20600.0,Ki (nM)
50104890,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H](N)Cc6ccccc6)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1,20690.0,Ki (nM)
50104887,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](OC(=O)[C@H](C)N)C(C)(C)[C@]3([H])CC[C@@]12C)C(=O)OC,20760.0,Ki (nM)
50713797,C[C@@H](N)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(O)=O,20860.0,Ki (nM)
50712936,CC(=O)[C@@H]1CC[C@]2(N)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12,20900.0,Ki (nM)
51135943,NC(=O)c1cc[n+](CCC[n+]2cc(Cl)c(C=NO)c(Cl)c2)cc1,21000.0,Ki (nM)
50871654,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,21000.0,Ki (nM)
51031506,OC1CCCN(Cc2ccc(cc2)C(=O)N\N=C\c2ccc(cc2)-n2ccnc2)C1,21100.0,Ki (nM)
50553288,CC(C)(C)c1ccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2ccc(cc2)C(C)(C)C)cc1,21770.0,Ki (nM)
50553303,Clc1ccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2ccc(Cl)cc2)cc1,22000.0,Ki (nM)
51135947,NC(=O)c1cc[n+](CC=CC[n+]2cc(Cl)c(C=NO)c(Cl)c2)cc1,22000.0,Ki (nM)
50099524,CC(C)[n+]1cc2ccccc2c2ccccc12,22000.0,Ki (nM)
50453299,COc1cccc(CCCCCCCCN2CCCC2)c1,22400.0,Ki (nM)
50453304,COc1cccc(CCCCCCCCN2CCCC(C2)OC(=O)N(C)C)c1,22400.0,Ki (nM)
50474984,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OC\C=C/CCl,22480.0,Ki (nM)
50991333,[H][C@@]12C[C@]3(C=C(Br)C(=O)C=C3S1)C1=C(N2)C(=O)c2[nH]cc3CCN=C1c23,22800.0,Ki (nM)
51510817,COC1O[C@H](Cn2ccc(=O)n(C[C@H]3O[C@H](OC)[C@H](O)[C@@H](O)[C@@H]3O)c2=O)[C@@H](O)[C@H](O)[C@H]1O,22900.0,Ki (nM)
51117647,CCCCCCCCCCC\C=C\C(=O)N1CCCCCCC1,22990.0,Ki (nM)
200776,CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C,23000.0,Ki (nM)
50871653,CC(=O)CCC[N+](C)(C)C,23000.0,Ki (nM)
51261713,C(Oc1ccc(\C=N\c2c3CCCCc3nc3ccccc23)cc1)c1ccccc1,23000.0,Ki (nM)
51117639,CCCCCCCCCCCCC\C=C\C(=O)N1CCCCCCC1,23320.0,Ki (nM)
50104889,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H]6CCCN6)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1,23510.0,Ki (nM)
51510798,CC(=O)Nc1nc(Cl)c2ncn(C3O[C@@H]4[C@@H](O)C(=O)O[C@@H]4[C@H]3OC(C)=O)c2n1,23670.0,Ki (nM)
50104910,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(=O)OCCBr,23830.0,Ki (nM)
50104886,[H][C@@]12C[C@](C)(CC[C@]1(C)CC[C@]1(C)C2=CC(=O)[C@]2([H])[C@@]3(C)CC[C@H](OC(=O)[C@H](C)N)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O,23980.0,Ki (nM)
51261641,C(Oc1ccc(\C=N\c2c3CCCCc3nc3ccccc23)cc1OCc1ccccc1)c1ccccc1,24000.0,Ki (nM)
50554036,CO[P@@]1(=O)CC[C@H]2COC(=O)C2=C(C)O1,24000.0,Ki (nM)
51135958,NC(=O)c1cc[n+](CC=CC[n+]2ccc(C=NO)c(Cl)c2)cc1,24000.0,Ki (nM)
50453306,CCN(CCCCCCCCc1cccc(OC)c1)Cc1ccccc1OC,24400.0,Ki (nM)
50919576,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc12,24700.0,Ki (nM)
50621527,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc12,24700.0,Ki (nM)
50918296,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc31,25000.0,Ki (nM)
51135944,NC(=O)c1cc[n+](COC[n+]2ccccc2CN=O)cc1,25000.0,Ki (nM)
50630031,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc12,25000.0,Ki (nM)
50481828,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](OC(=O)CCl)[C@H](OC(=O)CCl)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)NCc1ccccc1,25140.0,Ki (nM)
50553283,Brc1cccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2cccc(Br)c2)c1,25400.0,Ki (nM)
50099327,C[n+]1cccc2c1ccc1ccccc21,25400.0,Ki (nM)
50099544,C[n+]1cc2ccccc2c2ccccc12,25500.0,Ki (nM)
50326723,CC[C@H](\C=C\[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CC=C1[C@@]3(C)CC[C@H](O)C[C@@]33OO[C@@]21C=C3)C(C)C,25500.0,Ki (nM)
50553312,COc1ccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2ccc(OC)cc2)cc1,25550.0,Ki (nM)
50076487,Oc1ccccc1C=NNC(=O)Nc1ccncc1,25600.0,Ki (nM)
51510804,CC(=O)Nc1nc(Cl)c2ncn(C3O[C@@H]([C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]3OC(C)=O)C(O)=O)c2n1,26870.0,Ki (nM)
248231,COc1cc2O[C@H]3OC=C[C@H]3c2c2oc(=O)c3C(=O)CCc3c12 |c:8|,28000.0,Ki (nM)
51466778,NC(=O)c1cc[n+](CCC[n+]2cc(F)c(C=NO)c(F)c2)cc1,28000.0,Ki (nM)
50104909,COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H](N)CC(=O)OCc6ccccc6)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1,28080.0,Ki (nM)
50553267,Clc1ccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2ccc(Cl)cc2)cc1,28310.0,Ki (nM)
50553666,O=C(NCCN1CCCC1)N1c2ccccc2Sc2ccccc12,29400.0,Ki (nM)
50012034,Oc1cccc(c1)-c1c2ccc(n2)c(-c2cccc(O)c2)c2ccc([nH]2)c(-c2cccc(O)c2)c2ccc([nH]2)c(-c2cccc(O)c2)c2ccc1n2,29600.0,Ki (nM)
50104837,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(=O)OC\C=C\CBr,29630.0,Ki (nM)
183475,Cn1c2OC(C)(C)[C@H](O)Cc2c(=O)c2ccccc12 |r|,30000.0,Ki (nM)
50712929,CCC(=O)O\N=C(/C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)OC,,Ki (nM)
50481734,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O,,Ki (nM)
50481780,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCc1ccc(Cl)cc1,,Ki (nM)
183476,COC(C)(C)[C@H]1Cc2c(O1)n(C)c1ccccc1c2=O |r|,30000.0,Ki (nM)
50553293,Clc1cccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2cccc(Cl)c2)c1,,Ki (nM)
50481740,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCC=C,,Ki (nM)
50927108,COc1c(O)cc(cc1O)C1CC(=O)c2c(O)c(C\C=C(/C)CCC=C(C)C)c(O)cc2O1,30100.0,Ki (nM)
293116,CC(=O)Nc1ccc(OCC(=O)N2CCN(CC2)c2ccccc2F)cc1,46810.0,Ki (nM)
51286973,Brc1cccc(\C=C\C(=O)OCCc2ccccc2)c1,30920.0,Ki (nM)
51510802,CC(=O)Nc1nc(Cl)c2ncn(C3O[C@@H]([C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]3OC(C)=O)C(=O)NCc3ccccc3)c2n1,30980.0,Ki (nM)
50099528,OCC[n+]1cc2ccccc2c2ccccc12,31000.0,Ki (nM)
51441243,[H][C@@]12Cc3c(CO)c(OC)c(OC)cc3C=[N+]1CCc1cc3OCOc3c(OC)c21,31000.0,Ki (nM)
50042502,C[N+](C)(C)c1cccc(OP2(=O)OCCCO2)c1,31000.0,Ki (nM)
50089059,O\N=C\C(=O)c1ccc(OCC2CCN(Cc3ccccc3)CC2)nc1,31220.0,Ki (nM)
50713807,CC(=O)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(O)=O,31640.0,Ki (nM)
50353666,CC(=C)[C@@H]1CC[C@]2(C)[C@H](CC[C@@H]3[C@H]4[C@H]5OC[C@@]4(CCC5(C)C)CC[C@@]23C)[C@@]1(C)CCC(O)=O,31780.0,Ki (nM)
50706129,CC(=O)Nc1ccncc1N,32500.0,Ki (nM)
17786,C[C@@H](c1cccc(c1)O)N(C)C,33000.0,Ki (nM)
50431862,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCC(=O)Nc1c2CCCCc2nc2ccccc12,34030.0,Ki (nM)
50713018,C[C@H](N)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)OCc1ccccc1,34180.0,Ki (nM)
50927103,COc1ccc(cc1O)[C@H]1Oc2cc(O)c(C\C=C(/C)CCC=C(C)C)c(O)c2C(=O)[C@@H]1O,34300.0,Ki (nM)
51286978,COc1ccc(\C=C\C(=O)OCCc2ccccc2)c(OC)c1,34770.0,Ki (nM)
50481760,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCCCBr,34850.0,Ki (nM)
51466777,NC(=O)c1cc[n+](CCC[n+]2ccc(C=NO)c(F)c2)cc1,35000.0,Ki (nM)
50076489,COc1ccc(C=NNC(=O)Nc2ccncc2)cc1,35460.0,Ki (nM)
