smiles,standard_type,mean,std,sem,n,n_outliers,BindingDB_IDs
NS(=O)(=O)c1ccc(CNC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)NCc2ccc(cc2)S(N)(=O)=O)CC(O)=O)CC(O)=O)cc1,Ki (nM),8.7,0.0,0.0,1,0,50861643
NS(=O)(=O)c1ccc(CNC(=O)CN2C(=O)NC3(CCCC3)C2=O)cc1,Ki (nM),93.0,0.0,0.0,1,0,51255430
NS(=O)(=O)c1ccc(CNC(=O)CN2C(=O)NC3(CCCCC3)C2=O)cc1,Ki (nM),105.0,0.0,0.0,1,0,51255537
NS(=O)(=O)c1ccc(CNC(=O)CN2C(=O)NC3(CCCCCC3)C2=O)cc1,Ki (nM),3.5,0.0,0.0,1,0,51255441
NS(=O)(=O)c1ccc(CNC(=O)CN2CCN(CC2)C(=O)OCc2ccccc2)cc1,Ki (nM),1628.0,0.0,0.0,1,0,51362132
NS(=O)(=O)c1ccc(CNC(=O)CN2CCN(CC2)C(c2ccc(F)cc2)c2ccc(F)cc2)cc1,Ki (nM),2438.0,0.0,0.0,1,0,51362129
NS(=O)(=O)c1ccc(CNC(=O)CN2CCN(CC2)C(c2ccccc2)c2ccccc2)cc1,Ki (nM),1680.0,0.0,0.0,1,0,51362128
NS(=O)(=O)c1ccc(CNC(=O)CN2CCN(CC2)c2ccc(Cl)cc2)cc1,Ki (nM),1196.0,0.0,0.0,1,0,51362122
NS(=O)(=O)c1ccc(CNC(=O)CN2CCN(CC2)c2ccc(F)cc2)cc1,Ki (nM),228.0,0.0,0.0,1,0,51362121
NS(=O)(=O)c1ccc(CNC(=O)CN2CCN(CC2)c2ccc(cc2)C(F)(F)F)cc1,Ki (nM),1775.0,0.0,0.0,1,0,51362123
NS(=O)(=O)c1ccc(CNC(=O)CN2CCN(CC2)c2ccccc2)cc1,Ki (nM),396.0,0.0,0.0,1,0,51362120
NS(=O)(=O)c1ccc(CNC(=O)CN2CCN(CC2)c2ccccn2)cc1,Ki (nM),1556.0,0.0,0.0,1,0,51362130
NS(=O)(=O)c1ccc(CNC(=O)CN2CCN(CC2)c2ncccn2)cc1,Ki (nM),2231.0,0.0,0.0,1,0,51362131
NS(=O)(=O)c1ccc(CNC(=O)CN2CCN(Cc3ccc4OCOc4c3)CC2)cc1,Ki (nM),1598.0,0.0,0.0,1,0,51362127
NS(=O)(=O)c1ccc(CNC(=O)CN2CCN(Cc3ccccc3)CC2)cc1,Ki (nM),220.0,0.0,0.0,1,0,51362126
NS(=O)(=O)c1ccc(CNC(=O)Cc2ccc(Cl)cc2)cc1,Ki (nM),0.53,0.0,0.0,1,0,51197562
NS(=O)(=O)c1ccc(CNC(=O)Cc2ccc(F)cc2)cc1,Ki (nM),3.1,0.0,0.0,1,0,51197522
NS(=O)(=O)c1ccc(CNC(=O)Cc2ccccc2)cc1,Ki (nM),136.0,0.0,0.0,1,0,51200313
NS(=O)(=O)c1ccc(CNC(=O)Cc2ccccc2Br)cc1,Ki (nM),1.0,0.0,0.0,1,0,51197590
NS(=O)(=O)c1ccc(CNC(=O)Cn2cc(F)c(=O)[nH]c2=O)cc1,Ki (nM),29.0,0.0,0.0,1,0,51396494
NS(=O)(=O)c1ccc(CNC(=O)Cn2ccc(=O)[nH]c2=O)cc1,Ki (nM),405.0,0.0,0.0,1,0,50989387
NS(=O)(=O)c1ccc(CNC(=O)Cn2ccnc2[N+]([O-])=O)cc1,Ki (nM),7.9,0.0,0.0,2,0,289660;51201341
NS(=O)(=O)c1ccc(CNC(=O)NC2CC2c2ccccc2)cc1,Ki (nM),1840.0,0.0,0.0,1,0,50445649
NS(=O)(=O)c1ccc(CNC(=O)NCCCC[C@@H]2SC[C@@H]3NC(=O)N[C@H]23)cc1,Ki (nM),30.0,0.0,0.0,1,0,51564788
NS(=O)(=O)c1ccc(CNC(=O)Nc2ccc(Cl)c(c2)C(F)(F)F)cc1,Ki (nM),0.7,0.0,0.0,1,0,51265997
NS(=O)(=O)c1ccc(CNC(=O)OCCCCc2ccc(cc2)N(CCCl)CCCl)cc1,Ki (nM),4130.0,0.0,0.0,1,0,50676224
NS(=O)(=O)c1ccc(CNC(=O)c2c(F)c(F)cc(F)c2F)cc1,Ki (nM),9.5,0.0,0.0,1,0,50742876
NS(=O)(=O)c1ccc(CNC(=O)c2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)cc1,Ki (nM),4.2,0.0,0.0,1,0,51266038
NS(=O)(=O)c1ccc(CNC(=O)c2ccc3c(c2)no[n+]3[O-])cc1,Ki (nM),38.0,0.0,0.0,1,0,51607896
NS(=O)(=O)c1ccc(CNC(=S)N=C2C=CC(C(=C2)C(O)=O)=C2c3ccc(O)cc3Oc3cc(O)ccc23)cc1,Ki (nM),26.0,0.0,0.0,1,0,50314637
NS(=O)(=O)c1ccc(CNC(=S)N[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,Ki (nM),8.8,0.0,0.0,1,0,50722113
NS(=O)(=O)c1ccc(CNC(=S)N[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)cc1,Ki (nM),8.3,0.0,0.0,1,0,50722125
NS(=O)(=O)c1ccc(CNC(=S)N[C@@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)cc1,Ki (nM),8.4,0.0,0.0,1,0,50722121
NS(=O)(=O)c1ccc(CNC(=S)N[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1,Ki (nM),6.9,0.0,0.0,1,0,50722117
NS(=O)(=O)c1ccc(CNC(=S)Nc2ccc(c(c2)C(O)=O)-c2c3ccc(O)cc3oc3cc(=O)ccc23)cc1,Ki (nM),26.0,0.0,0.0,1,0,51216861
NS(=O)(=O)c1ccc(CNC(=S)Nc2ccccc2)cc1,Ki (nM),26.0,0.0,0.0,1,0,50321733
NS(=O)(=O)c1ccc(CNS(=O)(=O)[C@@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)C(O)=O)cc1,Ki (nM),97.0,0.0,0.0,1,0,50910959
NS(=O)(=O)c1ccc(CNS(=O)(=O)[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,Ki (nM),95.0,0.0,0.0,1,0,50910952
NS(=O)(=O)c1ccc(CNS(=O)(=O)[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)cc1,Ki (nM),106.0,0.0,0.0,1,0,50910977
NS(=O)(=O)c1ccc(CNS(=O)(=O)[C@@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)cc1,Ki (nM),98.0,0.0,0.0,1,0,50910963
NS(=O)(=O)c1ccc(CNS(=O)(=O)[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1,Ki (nM),99.0,0.0,0.0,1,0,50910964
NS(=O)(=O)c1ccc(CNS(=O)(=O)c2c(F)c(F)cc(F)c2F)cc1,Ki (nM),8.5,0.0,0.0,1,0,50742868
NS(=O)(=O)c1ccc(CNS(=O)(=O)c2ccc(F)cc2)cc1,Ki (nM),290.0,0.0,0.0,1,0,50445653
NS(=O)(=O)c1ccc(CNS(=O)(=O)c2ccc(NC(=O)c3c(F)c(F)cc(F)c3F)cc2)cc1,Ki (nM),5.5,0.0,0.0,1,0,50742846
NS(=O)(=O)c1ccc(CNS(=O)(=O)c2ccc(NC(=S)NCCN3CCOCC3)cc2)cc1,Ki (nM),4.8,0.0,0.0,1,0,50305865
NS(=O)(=O)c1ccc(CNS(=O)(=O)c2ccc(NC(=S)NCCc3ccccc3)cc2)cc1,Ki (nM),5.0,0.0,0.0,1,0,50305843
NS(=O)(=O)c1ccc(CNS(=O)(=O)c2ccc(NC(=S)NCc3ccccn3)cc2)cc1,Ki (nM),5.2,0.0,0.0,1,0,50305890
NS(=O)(=O)c1ccc(CNS(=O)(=O)c2ccc(NC(=S)NN3CCOCC3)cc2)cc1,Ki (nM),6.4,0.0,0.0,1,0,50305907
NS(=O)(=O)c1ccc(CNS(=O)(=O)c2ccc(NC(=S)Nc3ccc(c(c3)C(O)=O)-c3c4ccc(O)cc4oc4cc(=O)ccc34)cc2)cc1,Ki (nM),20.0,0.0,0.0,1,0,50314635
NS(=O)(=O)c1ccc(CNS(=O)(=O)c2ccccc2)cc1,Ki (nM),40.0,0.0,0.0,1,0,50321721
NS(=O)(=O)c1ccc(CNc2nc(=O)[nH]c(=O)[nH]2)cc1,Ki (nM),360.0,0.0,0.0,1,0,50822726
NS(=O)(=O)c1ccc(CNc2nc(Cl)nc(Cl)n2)cc1,Ki (nM),124.0,0.0,0.0,2,0,50652817;50822704
NS(=O)(=O)c1ccc(CNc2nc(Cl)nc(NC(Cc3ccc(O)c(O)c3)C(O)=O)n2)cc1,Ki (nM),95.0,0.0,0.0,1,0,50652832
NS(=O)(=O)c1ccc(CNc2nc(Cl)nc(NCC(O)=O)n2)cc1,Ki (nM),4.8,3.1,2.1920310216782974,2,0,50652820;50823987
NS(=O)(=O)c1ccc(CNc2nc(Cl)nc(NCCC(O)=O)n2)cc1,Ki (nM),34.1,0.0,0.0,1,0,50652831
NS(=O)(=O)c1ccc(CNc2nc(Cl)nc(Nc3ccc(O)cc3)n2)cc1,Ki (nM),0.4,0.0,0.0,1,0,51608465
NS(=O)(=O)c1ccc(CNc2nc(NCCN3CCNCC3)nc(NCCN3CCNCC3)n2)cc1,Ki (nM),274.0,0.0,0.0,1,0,50824011
NS(=O)(=O)c1ccc(CNc2nc(Oc3ccccc3)nc(Oc3ccccc3)n2)cc1,Ki (nM),197.0,0.0,0.0,1,0,50824048
NS(=O)(=O)c1ccc(CO)cc1,Ki (nM),21.0,0.0,0.0,4,0,50740324;50741454;50824503;50842395
NS(=O)(=O)c1ccc(C[N+]2=CC3=COc4ccccc4C3O[Zn]22(Cl)(Cl)OC3C(=COc4ccccc34)C=[N+]2Cc2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),,,,0,0,50308763
NS(=O)(=O)c1ccc(C[Se]C#N)cc1,Ki (nM),4.0,0.0,0.0,1,0,51101525
NS(=O)(=O)c1ccc(C[Se]c2ccc(NC(=O)CN3C(=O)NC4(CCCCC4)C3=O)cc2)cc1,Ki (nM),3.3,0.0,0.0,1,0,51255431
NS(=O)(=O)c1ccc(C[Se]c2ccc(NC(=O)CN3C(=O)NC4(CCCCCC4)C3=O)cc2)cc1,Ki (nM),6.4,0.0,0.0,1,0,51255444
NS(=O)(=O)c1ccc(C[Se]c2ccc(NC(=O)Nc3ccc(F)cc3)cc2)cc1,Ki (nM),1071.0,0.0,0.0,1,0,51101519
NS(=O)(=O)c1ccc(C[Se]c2ccc(NC(=O)\C=C\c3ccccc3)cc2)cc1,Ki (nM),1006.0,0.0,0.0,1,0,51101524
NS(=O)(=O)c1ccc(C[Se]c2ccc(NC(=S)Nc3ccc(c(c3)C(O)=O)-c3c4ccc(O)cc4oc4cc(=O)ccc34)cc2)cc1,Ki (nM),697.0,0.0,0.0,1,0,51101521
NS(=O)(=O)c1ccc(C[Se]c2ccc3ccccc3c2)cc1,Ki (nM),337.0,0.0,0.0,1,0,51101494
NS(=O)(=O)c1ccc(C[Se]c2ccccc2)cc1,Ki (nM),2.7,0.0,0.0,2,0,51097318;51101516
NS(=O)(=O)c1ccc(C[Te]c2ccc3ccccc3c2)cc1,Ki (nM),2.9,0.0,0.0,1,0,51406127
NS(=O)(=O)c1ccc(C[Te]c2ccccc2)cc1,Ki (nM),2.4,0.0,0.0,1,0,51406124
NS(=O)(=O)c1ccc(C[n+]2c(cc(cc2-c2ccccc2)-c2ccccc2)-c2ccccc2)cc1,Ki (nM),120.0,0.0,0.0,1,0,50742966
NS(=O)(=O)c1ccc(C[n+]2c(cccc2-c2ccccc2)-c2ccccc2)cc1,Ki (nM),106.0,0.0,0.0,1,0,50743024
NS(=O)(=O)c1ccc(C\N=C\c2c(OCC#C)ccc3ccccc23)cc1,Ki (nM),1088.0,0.0,0.0,1,0,51228925
NS(=O)(=O)c1ccc(C\N=C\c2c(OCc3cn(CCCOc4ccc5ccc(=O)oc5c4)nn3)ccc3ccccc23)cc1,Ki (nM),46.0,0.0,0.0,2,0,51229005;51413486
NS(=O)(=O)c1ccc(C\N=C\c2cc(Br)ccc2OCC#C)cc1,Ki (nM),190.0,0.0,0.0,1,0,51228947
NS(=O)(=O)c1ccc(C\N=C\c2cc(Br)ccc2OCc2cn(CCCOc3ccc4ccc(=O)oc4c3)nn2)cc1,Ki (nM),160.0,0.0,0.0,1,0,51228940
NS(=O)(=O)c1ccc(C\N=C\c2cc(ccc2OCC#C)[N+]([O-])=O)cc1,Ki (nM),212.0,0.0,0.0,1,0,51228983
NS(=O)(=O)c1ccc(C\N=C\c2cc(ccc2OCc2cn(CCCOc3ccc4ccc(=O)oc4c3)nn2)[N+]([O-])=O)cc1,Ki (nM),857.0,0.0,0.0,1,0,51229018
NS(=O)(=O)c1ccc(C\N=C\c2ccc(OCC#C)cc2)cc1,Ki (nM),231.0,0.0,0.0,1,0,51228984
NS(=O)(=O)c1ccc(C\N=C\c2ccc(OCc3cn(CCCOc4ccc5ccc(=O)oc5c4)nn3)cc2)cc1,Ki (nM),169.0,0.0,0.0,1,0,51229019
NS(=O)(=O)c1ccc(C\N=C\c2cccc(OCC#C)c2)cc1,Ki (nM),2028.0,0.0,0.0,1,0,51228949
NS(=O)(=O)c1ccc(C\N=C\c2cccc(OCc3cn(CCCOc4ccc5ccc(=O)oc5c4)nn3)c2)cc1,Ki (nM),955.0,0.0,0.0,1,0,51228942
NS(=O)(=O)c1ccc(C\N=C\c2ccccc2OCC#C)cc1,Ki (nM),1068.0,0.0,0.0,1,0,51228950
NS(=O)(=O)c1ccc(C\N=C\c2ccccc2OCc2cn(CCCOc3ccc4ccc(=O)oc4c3)nn2)cc1,Ki (nM),188.0,0.0,0.0,1,0,51228943
NS(=O)(=O)c1ccc(C\N=C\c2coc3ccccc3c2=O)cc1,Ki (nM),32.0,0.0,0.0,1,0,50308762
NS(=O)(=O)c1ccc(Cn2c(=O)c3cc4c(cc3c2=O)c(=O)n(Cc2ccc(cc2)S(N)(=O)=O)c4=O)cc1,Ki (nM),639.0,0.0,0.0,1,0,50836329
NS(=O)(=O)c1ccc(Cn2c(=O)c3ccc4c5c(ccc(c35)c2=O)c(=O)n(Cc2ccc(cc2)S(N)(=O)=O)c4=O)cc1,Ki (nM),2783.0,0.0,0.0,1,0,50836331
NS(=O)(=O)c1ccc(Cn2c(=O)c3ccccc3c3ccccc3c2=O)cc1,Ki (nM),191.0,0.0,0.0,1,0,50836327
NS(=O)(=O)c1ccc(Cn2cc(CNC(=O)CCCC[C@@H]3SC[C@@H]4NC(=O)N[C@H]34)nn2)cc1,Ki (nM),82.0,0.0,0.0,1,0,51564786
NS(=O)(=O)c1ccc(N2C(=O)c3c(C2=O)c(Br)c(Br)c(Br)c3Br)c(Br)c1,Ki (nM),8.8,0.0,0.0,1,0,51199052
NS(=O)(=O)c1ccc(N2C(=O)c3c(C2=O)c(Br)c(Br)c(Br)c3Br)c(Cl)c1,Ki (nM),8.5,0.0,0.0,1,0,51199091
NS(=O)(=O)c1ccc(N2C(=O)c3c(C2=O)c(Br)c(Br)c(Br)c3Br)c(F)c1,Ki (nM),9.4,0.0,0.0,1,0,51199077
NS(=O)(=O)c1ccc(N2CCC3(CC2)CC(=O)c2cc(Br)ccc2O3)c(c1)[N+]([O-])=O,Ki (nM),199.0,0.0,0.0,1,0,51520596
NS(=O)(=O)c1ccc(N2CCC3(CC2)CC(=O)c2cc(OCCO)ccc2O3)c(c1)[N+]([O-])=O,Ki (nM),3745.0,0.0,0.0,1,0,51520585
NS(=O)(=O)c1ccc(N2CCC3(CC2)CC(=O)c2ccc(Br)cc2O3)c(c1)[N+]([O-])=O,Ki (nM),1470.0,0.0,0.0,1,0,51520595
NS(=O)(=O)c1ccc(N2CCC3(CC2)CC(=O)c2ccc(O)cc2O3)c(c1)[N+]([O-])=O,Ki (nM),4407.0,0.0,0.0,1,0,51520588
NS(=O)(=O)c1ccc(N2CCC3(CC2)CC(=O)c2ccc(OCCO)cc2O3)c(c1)[N+]([O-])=O,Ki (nM),47.0,0.0,0.0,1,0,51520593
NS(=O)(=O)c1ccc(N2CCC3(CC2)CC(=O)c2ccccc2O3)c(c1)[N+]([O-])=O,Ki (nM),229.0,0.0,0.0,1,0,51520598
NS(=O)(=O)c1ccc(N2S(=O)(=O)c3ccccc3S2(=O)=O)c(Cl)c1,Ki (nM),17.0,0.0,0.0,1,0,51052430
NS(=O)(=O)c1ccc(NC(=O)C(=C\C=C\c2ccccc2)\C#N)cc1,Ki (nM),4.9,0.0,0.0,1,0,51051619
NS(=O)(=O)c1ccc(NC(=O)C(=C\c2ccc(Cl)cc2Cl)\C#N)cc1,Ki (nM),36.0,0.0,0.0,1,0,51051631
NS(=O)(=O)c1ccc(NC(=O)C(=C\c2ccc(O)c(O)c2)\C#N)cc1,Ki (nM),0.65,0.0,0.0,1,0,51051622
NS(=O)(=O)c1ccc(NC(=O)C(=C\c2ccc(O)cc2)\C#N)cc1,Ki (nM),0.67,0.0,0.0,1,0,51051621
NS(=O)(=O)c1ccc(NC(=O)C(=C\c2ccc(cc2)[N+]([O-])=O)\C#N)cc1,Ki (nM),0.93,0.0,0.0,1,0,51051630
NS(=O)(=O)c1ccc(NC(=O)C(=C\c2ccc3OCOc3c2)\C#N)cc1,Ki (nM),9.5,0.0,0.0,1,0,51051616
NS(=O)(=O)c1ccc(NC(=O)C(=C\c2ccccc2Cl)\C#N)cc1,Ki (nM),8.9,0.0,0.0,1,0,51051632
NS(=O)(=O)c1ccc(NC(=O)C(=C\c2ccco2)\C#N)cc1,Ki (nM),4.3,0.0,0.0,1,0,51051618
NS(=O)(=O)c1ccc(NC(=O)C(=C\c2cccs2)\C#N)cc1,Ki (nM),3.7,0.0,0.0,1,0,51051617
NS(=O)(=O)c1ccc(NC(=O)C(C#N)C(=S)Nc2ccccc2)cc1,Ki (nM),5.8,0.0,0.0,1,0,51051613
NS(=O)(=O)c1ccc(NC(=O)C(F)(F)F)cc1,Ki (nM),112.0,0.0,0.0,1,0,50321707
NS(=O)(=O)c1ccc(NC(=O)C(N=Nc2ccccc2)C#N)cc1,Ki (nM),9.5,0.0,0.0,1,0,51051614
NS(=O)(=O)c1ccc(NC(=O)C(\Cc2ccc(O)c(Br)c2)=N\O)cc1,Ki (nM),11.0,0.0,0.0,1,0,51243248
NS(=O)(=O)c1ccc(NC(=O)C(\Cc2ccc(O)c(Br)c2)=N\OC2CCCCO2)cc1,Ki (nM),36.0,0.0,0.0,1,0,51243321
NS(=O)(=O)c1ccc(NC(=O)C(\Cc2ccc(O)cc2)=N\O)cc1,Ki (nM),3.5,0.0,0.0,1,0,51243315
NS(=O)(=O)c1ccc(NC(=O)C(\Cc2ccc(O)cc2)=N\OCc2ccccc2)cc1,Ki (nM),179.0,0.0,0.0,1,0,51243179
NS(=O)(=O)c1ccc(NC(=O)C(\Cc2cccc(Br)c2)=N\O)cc1,Ki (nM),28.0,0.0,0.0,1,0,51243247
NS(=O)(=O)c1ccc(NC(=O)C(\Cc2cccc(Br)c2)=N\OC2CCCCO2)cc1,Ki (nM),,,,0,0,51243261
NS(=O)(=O)c1ccc(NC(=O)C(\Cc2cccc(Br)c2)=N\OCc2ccccc2)cc1,Ki (nM),,,,0,0,51243357
NS(=O)(=O)c1ccc(NC(=O)C(\Cc2ccccc2)=N\O)cc1,Ki (nM),3.5,0.0,0.0,1,0,51243246
NS(=O)(=O)c1ccc(NC(=O)C(\Cc2ccccc2)=N\OCc2ccccc2)cc1,Ki (nM),,,,0,0,51243256
NS(=O)(=O)c1ccc(NC(=O)C23CC4CC(CC(C4)C2)C3)cc1,Ki (nM),51.0,0.0,0.0,1,0,51059686
NS(=O)(=O)c1ccc(NC(=O)C2CCn3c2ccc3C(=O)c2ccccc2)cc1,Ki (nM),49.0,0.0,0.0,1,0,51115640
NS(=O)(=O)c1ccc(NC(=O)CC#N)cc1,Ki (nM),5.2,0.0,0.0,1,0,51051633
NS(=O)(=O)c1ccc(NC(=O)CC23CC4CC(CC(C4)C2)C3)cc1,Ki (nM),57.0,0.0,0.0,1,0,51059685
NS(=O)(=O)c1ccc(NC(=O)CCC(=O)NCCOCCOCCNC(=O)CCC(=O)Nc2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),2.9,0.0,0.0,1,0,50506597
NS(=O)(=O)c1ccc(NC(=O)CCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CCC(=O)Nc2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),4.8,0.0,0.0,1,0,50506594
NS(=O)(=O)c1ccc(NC(=O)CCC(O)=O)cc1,Ki (nM),13.0,0.0,0.0,1,0,50506600
NS(=O)(=O)c1ccc(NC(=O)CCCCCNc2ccn(O)c(=O)n2)cc1,Ki (nM),8.5,0.0,0.0,1,0,50913727
NS(=O)(=O)c1ccc(NC(=O)CCCCN2CCOCC2)cc1,Ki (nM),163.0,0.0,0.0,1,0,50824685
NS(=O)(=O)c1ccc(NC(=O)CCCC[C@@H]2SC[C@@H]3NC(=O)N[C@H]23)c(Cl)c1,Ki (nM),20.0,0.0,0.0,1,0,51564782
NS(=O)(=O)c1ccc(NC(=O)CCCC[C@@H]2SC[C@@H]3NC(=O)N[C@H]23)cc1,Ki (nM),72.0,0.0,0.0,1,0,51564768
NS(=O)(=O)c1ccc(NC(=O)CCCN2CCOCC2)cc1,Ki (nM),246.0,0.0,0.0,1,0,50824684
NS(=O)(=O)c1ccc(NC(=O)CCCNc2ccn(O)c(=O)n2)cc1,Ki (nM),3.4,0.0,0.0,1,0,50913725
NS(=O)(=O)c1ccc(NC(=O)CCCc2ccc(cc2)N(CCCl)CCCl)cc1,Ki (nM),172.0,0.0,0.0,1,0,50676088
NS(=O)(=O)c1ccc(NC(=O)CCN2CCC(Cc3ccccc3)CC2)cc1,Ki (nM),248.0,0.0,0.0,1,0,50824664
NS(=O)(=O)c1ccc(NC(=O)CCN2CCN(Cc3ccccc3)CC2)cc1,Ki (nM),240.0,0.0,0.0,1,0,50824714
NS(=O)(=O)c1ccc(NC(=O)CCN2CCOCC2)cc1,Ki (nM),184.0,0.0,0.0,1,0,50824668
NS(=O)(=O)c1ccc(NC(=O)CCS(=O)(=O)c2ccccc2)cc1,Ki (nM),46.0,0.0,0.0,1,0,51404860
NS(=O)(=O)c1ccc(NC(=O)CCS)c(Cl)c1,Ki (nM),8.7,0.0,0.0,1,0,19016
NS(=O)(=O)c1ccc(NC(=O)CCS)c(F)c1,Ki (nM),15.0,0.0,0.0,1,0,19014
NS(=O)(=O)c1ccc(NC(=O)CCS)cc1,Ki (nM),65.0,0.0,0.0,1,0,19012
NS(=O)(=O)c1ccc(NC(=O)CCSSCCC(=O)Nc2ccc(cc2)S(N)(=O)=O)cc1,Ki (nM),78.0,0.0,0.0,1,0,19011
NS(=O)(=O)c1ccc(NC(=O)CCSSCCC(=O)Nc2ccc(cc2Cl)S(N)(=O)=O)c(Cl)c1,Ki (nM),72.0,0.0,0.0,1,0,19015
NS(=O)(=O)c1ccc(NC(=O)CCSSCCC(=O)Nc2ccc(cc2F)S(N)(=O)=O)c(F)c1,Ki (nM),79.0,0.0,0.0,1,0,19013
NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CC(O)=O)CC(=O)Nc2ccc(cc2)S(N)(=O)=O)CC(O)=O)cc1,Ki (nM),7.8,0.0,0.0,1,0,50861617
NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CCN(CC(O)=O)CC(=O)Nc2ccc(cc2)S(N)(=O)=O)CC(O)=O)CC(O)=O)cc1,Ki (nM),8.4,0.0,0.0,1,0,50861645
NS(=O)(=O)c1ccc(NC(=O)CN2C(=O)NC3(CCCC3)C2=O)cc1,Ki (nM),12.0,0.0,0.0,1,0,51255437
NS(=O)(=O)c1ccc(NC(=O)CN2C(=O)NC3(CCCCC3)C2=O)cc1,Ki (nM),3.3,0.0,0.0,1,0,51255438
NS(=O)(=O)c1ccc(NC(=O)CN2C(=O)NC3(CCCCCC3)C2=O)cc1,Ki (nM),4.3,0.0,0.0,1,0,51255536
NS(=O)(=O)c1ccc(NC(=O)CN2CCC(C(=O)N/N=C3\C(=O)N(Cc4ccccc4)c4ccccc43)CC2)cc1,Ki (nM),13.0,0.0,0.0,1,0,51614285
NS(=O)(=O)c1ccc(NC(=O)CN2CCC(C(=O)N/N=C3\C(=O)Nc4ccc(Br)cc43)CC2)cc1,Ki (nM),28.0,0.0,0.0,1,0,51614284
NS(=O)(=O)c1ccc(NC(=O)CN2CCC(C(=O)N/N=C3\C(=O)Nc4ccc(Cl)cc43)CC2)cc1,Ki (nM),14.0,0.0,0.0,1,0,51614283
NS(=O)(=O)c1ccc(NC(=O)CN2CCC(C(=O)N/N=C3\C(=O)Nc4ccc(F)cc43)CC2)cc1,Ki (nM),6.2,0.0,0.0,1,0,51614282
NS(=O)(=O)c1ccc(NC(=O)CN2CCC(C(=O)N/N=C3\C(=O)Nc4ccccc43)CC2)cc1,Ki (nM),25.0,0.0,0.0,1,0,51614281
NS(=O)(=O)c1ccc(NC(=O)CN2CCCC(C(=O)N/N=C3\C(=O)N(Cc4ccccc4)c4ccccc43)C2)cc1,Ki (nM),21.0,0.0,0.0,1,0,51614278
NS(=O)(=O)c1ccc(NC(=O)CN2CCCC(C(=O)N/N=C3\C(=O)Nc4cc(Br)ccc43)C2)cc1,Ki (nM),66.0,0.0,0.0,1,0,51614269
NS(=O)(=O)c1ccc(NC(=O)CN2CCCC(C(=O)N/N=C3\C(=O)Nc4cc(Cl)ccc43)C2)cc1,Ki (nM),22.0,0.0,0.0,1,0,51614268
NS(=O)(=O)c1ccc(NC(=O)CN2CCCC(C(=O)N/N=C3\C(=O)Nc4cc(F)ccc43)C2)cc1,Ki (nM),35.0,0.0,0.0,1,0,51614267
NS(=O)(=O)c1ccc(NC(=O)CN2CCCC(C(=O)N/N=C3\C(=O)Nc4ccccc43)C2)cc1,Ki (nM),53.0,0.0,0.0,1,0,51614266
NS(=O)(=O)c1ccc(NC(=O)CN2CCOCC2)cc1,Ki (nM),181.0,0.0,0.0,1,0,50824709
NS(=O)(=O)c1ccc(NC(=O)CS(=O)(=O)c2ccccc2)cc1,Ki (nM),23.0,0.0,0.0,1,0,51404856
NS(=O)(=O)c1ccc(NC(=O)CSC(=S)N2CCCCC2)cc1,Ki (nM),261.0,0.0,0.0,1,0,51553328
NS(=O)(=O)c1ccc(NC(=O)CSC(=S)N2CCN(CC2)C(c2ccccc2)c2ccccc2)cc1,Ki (nM),154.0,0.0,0.0,1,0,51553323
NS(=O)(=O)c1ccc(NC(=O)CSC(=S)N2CCN(CC2)c2ccc(F)c(Cl)c2)cc1,Ki (nM),277.0,0.0,0.0,1,0,51553334
NS(=O)(=O)c1ccc(NC(=O)CSC(=S)N2CCN(CC2)c2ccccc2)cc1,Ki (nM),744.0,0.0,0.0,1,0,51553333
NS(=O)(=O)c1ccc(NC(=O)CSC(=S)N2CCN(Cc3ccccc3)CC2)cc1,Ki (nM),32.0,0.0,0.0,1,0,51553324
